id,completed,decision jumps,jump value,run value,jump moves,moves,falls,jumps,time,totalTime
1349,0,68,10,0.75,0,0,408,1820,23.8311,3675.37
1350,0,68,10,0.775,0,0,430,1820,26.0189,3704.89
1351,0,68,10,0.8,0,0,410,1750,23.8478,3548
1352,0,68,10,0.825,0,0,422,1750,24.0148,3563.54
1353,0,68,10,0.85,0,0,420,1750,24.0148,3563.54
1354,0,68,10,0.875,0,0,396,1680,24.0816,3405.73
1355,0,68,10,0.9,0,0,396,1680,24.0816,3423.41
1356,0,68,10,0.925,0,0,209,1050,17.084,2037.63
1357,0,68,10,0.95,0,0,362,1610,19.3887,3229.82
1358,0,68,10,0.975,0,0,445,1610,20.5077,3305.8
1359,0,68,10,1,0,0,368,1610,19.4555,3274.74
1360,1,70,10,0.025,25,84,16341,43272,187.571,96393.3
1361,1,70,10,0.05,25,72,12648,33656,162.081,76204.7
1362,1,70,10,0.075,25,55,8683,22608,124.837,52305.8
1363,1,70,10,0.1,26,55,7549,19872,123.134,46416
1364,1,70,10,0.125,25,46,5649,15264,102.609,36035.8
1365,1,70,10,0.15,25,43,5058,14256,97.8655,33705.5
1366,1,70,10,0.175,25,41,4481,12168,94.3416,28990.9
1367,1,70,10,0.2,25,43,4191,11304,97.9323,26938.6
1368,1,70,10,0.225,23,39,3487,9936,88.8638,22949
1369,1,70,10,0.25,26,38,3598,9504,87.4275,22634.2
1370,1,70,10,0.275,27,40,3201,8496,91.6027,20283.6
1371,1,70,10,0.3,25,39,3057,8496,89.0141,20219.3
1372,1,70,10,0.325,24,35,2733,7632,80.9142,17870.3
1373,1,70,10,0.35,24,38,2599,7272,87.177,17245.4
1374,1,70,10,0.375,26,39,2459,6912,90.0162,16338.6
1375,1,70,10,0.4,27,39,2428,6912,88.5465,16182.4
1376,1,70,10,0.425,27,39,2311,6624,87.962,15469.8
1377,1,70,10,0.45,26,40,2230,6192,91.4524,14624.4
1378,1,70,10,0.475,24,35,2170,5976,80.3965,14003.9
1379,1,70,10,0.5,26,35,2248,5904,79.3945,14082.1
1380,0,70,10,0.525,0,0,1870,5328,71.495,12622.1
1381,0,70,10,0.55,0,0,1062,3528,47.7633,7495.77
1382,0,70,10,0.575,0,0,1785,5112,72.1464,12168.2
1383,0,70,10,0.6,0,0,1728,4968,71.9459,11825
1384,0,70,10,0.625,0,0,1642,4824,70.7936,11510.7
1385,0,70,10,0.65,0,0,470,2016,26.3696,4141.76
1386,0,70,10,0.675,0,0,1587,4680,75.403,11242.5
1387,0,70,10,0.7,0,0,1619,4680,75.6869,11193.1
1388,0,70,10,0.725,0,0,436,1872,28.5407,3829.45
1389,0,70,10,0.75,0,0,412,1872,23.8311,3777.9
1390,0,70,10,0.775,0,0,438,1872,26.0189,3808.25
1391,0,70,10,0.8,0,0,417,1800,23.8478,3646.95
1392,0,70,10,0.825,0,0,431,1800,24.0148,3662.92
1393,0,70,10,0.85,0,0,429,1800,24.0148,3662.92
1394,0,70,10,0.875,0,0,400,1728,24.0816,3500.65
1395,0,70,10,0.9,0,0,402,1728,24.0816,3518.83
1396,0,70,10,0.925,0,0,215,1080,17.084,2094.39
1397,0,70,10,0.95,0,0,368,1656,19.3887,3319.8
1398,0,70,10,0.975,0,0,459,1656,20.5077,3397.91
1399,0,70,10,1,0,0,381,1656,19.4555,3365.98
1400,1,72,10,0.025,25,84,16808,44474,187.571,98955.5
1401,1,72,10,0.05,25,72,13003,34590,162.081,78213.8
1402,1,72,10,0.075,25,55,8929,23236,124.837,53660.1
1403,1,72,10,0.1,26,55,7763,20424,123.134,47609
1404,1,72,10,0.125,25,46,5809,15688,102.609,36944.4
1405,1,72,10,0.15,25,43,5203,14652,97.8655,34550.2
1406,1,72,10,0.175,25,41,4615,12506,94.3416,29808.8
1407,1,72,10,0.2,25,43,4313,11618,97.9323,27700.3
1408,1,72,10,0.225,23,39,3584,10212,88.8638,23601.5
1409,1,72,10,0.25,26,38,3700,9768,87.4275,23278
1410,1,72,10,0.275,27,40,3297,8732,91.6027,20862.9
1411,1,72,10,0.3,25,39,3146,8732,89.0141,20796.9
1412,1,72,10,0.325,24,35,2810,7844,80.9142,18383.5
1413,1,72,10,0.35,24,38,2670,7474,87.177,17741.6
1414,1,72,10,0.375,26,39,2527,7104,90.0162,16807.2
1415,1,72,10,0.4,27,39,2493,7104,88.5465,16637.3
1416,1,72,10,0.425,27,39,2358,6808,87.962,15891
1417,1,72,10,0.45,26,40,2282,6364,91.4524,15022.6
1418,1,72,10,0.475,24,35,2230,6142,80.3965,14385
1419,1,72,10,0.5,26,35,2318,6068,79.3945,14465.4
1420,0,72,10,0.525,0,0,1914,5476,71.495,12965.5
1421,0,72,10,0.55,0,0,1097,3626,47.7633,7699.77
1422,0,72,10,0.575,0,0,1836,5254,72.1464,12499.1
1423,0,72,10,0.6,0,0,1789,5106,71.9459,12146.6
1424,0,72,10,0.625,0,0,1695,4958,70.7936,11823.6
1425,0,72,10,0.65,0,0,493,2072,26.3696,4254.25
1426,0,72,10,0.675,0,0,1634,4810,75.403,11548
1427,0,72,10,0.7,0,0,1667,4810,75.6869,11497.2
1428,0,72,10,0.725,0,0,453,1924,28.5407,3933.37
1429,0,72,10,0.75,0,0,430,1924,23.8311,3880.43
1430,0,72,10,0.775,0,0,454,1924,26.0189,3911.61
1431,0,72,10,0.8,0,0,434,1850,23.8478,3745.89
1432,0,72,10,0.825,0,0,447,1850,24.0148,3762.29
1433,0,72,10,0.85,0,0,443,1850,24.0148,3762.29
1434,0,72,10,0.875,0,0,417,1776,24.0816,3595.58
1435,0,72,10,0.9,0,0,418,1776,24.0816,3614.26
1436,0,72,10,0.925,0,0,222,1110,17.084,2151.06
1437,0,72,10,0.95,0,0,381,1702,19.3887,3409.78
1438,0,72,10,0.975,0,0,472,1702,20.5077,3490.01
1439,0,72,10,1,0,0,394,1702,19.4555,3457.22
1440,1,74,10,0.025,25,84,16681,44474,186.803,98631.8
1441,1,74,10,0.05,25,72,12905,34596,161.413,77970.9
1442,1,74,10,0.075,25,55,8868,23236,124.386,53502.8
1443,1,74,10,0.1,26,55,7705,20424,122.649,47463.5
1444,1,74,10,0.125,25,46,5765,15688,102.291,36837.6
1445,1,74,10,0.15,25,43,5159,14652,97.5148,34439.8
1446,1,74,10,0.175,25,41,4584,12506,94.0076,29709.7
1447,1,74,10,0.2,25,43,4268,11618,97.615,27605.2
1448,1,74,10,0.225,23,39,3551,10212,88.5298,23524.8
1449,1,74,10,0.25,26,38,3674,9768,87.1603,23202.7
1450,1,74,10,0.275,27,40,3264,8732,91.2854,20790.2
1451,1,74,10,0.3,25,39,3107,8732,88.6968,20724.1
1452,1,74,10,0.325,24,35,2778,7844,80.6971,18316
1453,1,74,10,0.35,24,38,2646,7474,86.8764,17675.5
1454,1,74,10,0.375,26,39,2502,7104,89.7155,16745
1455,1,74,10,0.4,27,39,2468,7104,88.2626,16577.7
1456,1,74,10,0.425,27,39,2342,6808,87.6613,15837.2
1457,1,74,10,0.45,26,40,2267,6364,91.1017,14968.8
1458,1,74,10,0.475,24,35,2192,6142,80.0959,14333.7
1459,1,74,10,0.5,26,35,2281,6068,79.144,14415.4
1460,0,74,10,0.525,0,0,1895,5476,71.328,12926.7
1461,0,74,10,0.55,0,0,1076,3626,47.5963,7667.26
1462,0,74,10,0.575,0,0,1816,5254,71.9459,12461.6
1463,0,74,10,0.6,0,0,1765,5106,71.7121,12107.8
1464,0,74,10,0.625,0,0,1676,4958,70.5765,11783.5
1465,0,74,10,0.65,0,0,477,2072,26.2527,4231.75
1466,0,74,10,0.675,0,0,1618,4810,75.1692,11510.4
1467,0,74,10,0.7,0,0,1650,4810,75.4364,11455.9
1468,0,74,10,0.725,0,0,441,1924,28.3737,3909.6
1469,0,74,10,0.75,0,0,423,1924,23.7142,3860.43
1470,0,74,10,0.775,0,0,445,1924,25.902,3891.59
1471,0,74,10,0.8,0,0,424,1850,23.7309,3725.87
1472,0,74,10,0.825,0,0,439,1850,23.8979,3743.53
1473,0,74,10,0.85,0,0,437,1850,23.8979,3743.53
1474,0,74,10,0.875,0,0,410,1776,23.9647,3578.07
1475,0,74,10,0.9,0,0,411,1776,23.9647,3594.24
1476,0,74,10,0.925,0,0,217,1110,16.9671,2134.79
1477,0,74,10,0.95,0,0,372,1702,19.3052,3392.26
1478,0,74,10,0.975,0,0,458,1702,20.3908,3472.46
1479,0,74,10,1,0,0,380,1702,19.372,3439.69
1480,1,76,10,0.025,25,84,17178,45676,186.803,101185
1481,1,76,10,0.05,25,72,13302,35532,161.413,79973.5
1482,1,76,10,0.075,25,55,9138,23864,124.386,54852.9
1483,1,76,10,0.1,26,55,7937,20976,122.649,48652.6
1484,1,76,10,0.125,25,46,5934,16112,102.291,37743.3
1485,1,76,10,0.15,25,43,5311,15048,97.5148,35281.6
1486,1,76,10,0.175,25,41,4710,12844,94.0076,30524.9
1487,1,76,10,0.2,25,43,4398,11932,97.615,28364.3
1488,1,76,10,0.225,23,39,3655,10488,88.5298,24175.2
1489,1,76,10,0.25,26,38,3773,10032,87.1603,23844.4
1490,1,76,10,0.275,27,40,3354,8968,91.2854,21367.6
1491,1,76,10,0.3,25,39,3210,8968,88.6968,21299.8
1492,1,76,10,0.325,24,35,2872,8056,80.6971,18827.5
1493,1,76,10,0.35,24,38,2726,7676,86.8764,18169.9
1494,1,76,10,0.375,26,39,2568,7296,89.7155,17214.7
1495,1,76,10,0.4,27,39,2545,7296,88.2626,17042.8
1496,1,76,10,0.425,27,39,2413,6992,87.6613,16257
1497,1,76,10,0.45,26,40,2333,6536,91.1017,15365.5
1498,1,76,10,0.475,24,35,2257,6308,80.0959,14713.5
1499,1,76,10,0.5,26,35,2352,6232,79.144,14797.4
1500,0,76,10,0.525,0,0,1940,5624,71.328,13269.1
1501,0,76,10,0.55,0,0,1105,3724,47.5963,7870.4
1502,0,76,10,0.575,0,0,1861,5396,71.9459,12791.5
1503,0,76,10,0.6,0,0,1817,5244,71.7121,12428.3
1504,0,76,10,0.625,0,0,1720,5092,70.5765,12095.3
1505,0,76,10,0.65,0,0,495,2128,26.2527,4343.65
1506,0,76,10,0.675,0,0,1659,4940,75.1692,11815
1507,0,76,10,0.7,0,0,1694,4940,75.4364,11759
1508,0,76,10,0.725,0,0,459,1976,28.3737,4012.9
1509,0,76,10,0.75,0,0,438,1976,23.7142,3962.43
1510,0,76,10,0.775,0,0,461,1976,25.902,3994.42
1511,0,76,10,0.8,0,0,442,1900,23.7309,3824.28
1512,0,76,10,0.825,0,0,455,1900,23.8979,3842.41
1513,0,76,10,0.85,0,0,453,1900,23.8979,3842.41
1514,0,76,10,0.875,0,0,424,1824,23.9647,3672.53
1515,0,76,10,0.9,0,0,424,1824,23.9647,3689.13
1516,0,76,10,0.925,0,0,226,1140,16.9671,2191.04
1517,0,76,10,0.95,0,0,386,1748,19.3052,3481.78
1518,0,76,10,0.975,0,0,477,1748,20.3908,3564.11
1519,0,76,10,1,0,0,394,1748,19.372,3530.47
1520,1,78,10,0.025,25,84,17629,46878,186.803,103739
1521,1,78,10,0.05,25,72,13630,36466,161.413,81976.2
1522,1,78,10,0.075,25,55,9363,24492,124.386,56203
1523,1,78,10,0.1,26,55,8136,21528,122.649,49841.7
1524,1,78,10,0.125,25,46,6095,16536,102.291,38649
1525,1,78,10,0.15,25,43,5444,15444,97.5148,36123.3
1526,1,78,10,0.175,25,41,4829,13182,94.0076,31340.2
1527,1,78,10,0.2,25,43,4512,12246,97.615,29123.5
1528,1,78,10,0.225,23,39,3753,10764,88.5298,24825.6
1529,1,78,10,0.25,26,38,3871,10296,87.1603,24486.2
1530,1,78,10,0.275,27,40,3447,9204,91.2854,21945.1
1531,1,78,10,0.3,25,39,3286,9204,88.6968,21875.5
1532,1,78,10,0.325,24,35,2934,8268,80.6971,19339
1533,1,78,10,0.35,24,38,2794,7878,86.8764,18664.4
1534,1,78,10,0.375,26,39,2645,7488,89.7155,17684.3
1535,1,78,10,0.4,27,39,2613,7488,88.2626,17508
1536,1,78,10,0.425,27,39,2472,7176,87.6613,16694.1
1537,1,78,10,0.45,26,40,2390,6708,91.1017,15762.2
1538,1,78,10,0.475,24,35,2315,6474,80.0959,15093.3
1539,1,78,10,0.5,26,35,2409,6396,79.144,15179.4
1540,0,78,10,0.525,0,0,1996,5772,71.328,13611.5
1541,0,78,10,0.55,0,0,1132,3822,47.5963,8073.54
1542,0,78,10,0.575,0,0,1913,5538,71.9459,13121.4
1543,0,78,10,0.6,0,0,1868,5382,71.7121,12748.8
1544,0,78,10,0.625,0,0,1761,5226,70.5765,12407.2
1545,0,78,10,0.65,0,0,510,2184,26.2527,4455.54
1546,0,78,10,0.675,0,0,1696,5070,75.1692,12119.5
1547,0,78,10,0.7,0,0,1734,5070,75.4364,12062.1
1548,0,78,10,0.725,0,0,469,2028,28.3737,4116.19
1549,0,78,10,0.75,0,0,447,2028,23.7142,4064.43
1550,0,78,10,0.775,0,0,471,2028,25.902,4097.25
1551,0,78,10,0.8,0,0,452,1950,23.7309,3922.7
1552,0,78,10,0.825,0,0,468,1950,23.8979,3941.29
1553,0,78,10,0.85,0,0,462,1950,23.8979,3941.29
1554,0,78,10,0.875,0,0,433,1872,23.9647,3766.99
1555,0,78,10,0.9,0,0,434,1872,23.9647,3784.03
1556,0,78,10,0.925,0,0,231,1170,16.9671,2247.29
1557,0,78,10,0.95,0,0,393,1794,19.3052,3571.29
1558,0,78,10,0.975,0,0,490,1794,20.3908,3655.75
1559,0,78,10,1,0,0,407,1794,19.372,3621.25
1560,1,80,10,0.025,25,84,17950,48080,186.803,106292
1561,1,80,10,0.05,25,72,13892,37402,161.413,83978.8
1562,1,80,10,0.075,25,55,9542,25120,124.386,57553.1
1563,1,80,10,0.1,26,55,8291,22080,122.649,51030.8
1564,1,80,10,0.125,25,46,6209,16960,102.291,39554.7
1565,1,80,10,0.15,25,43,5553,15840,97.5148,36965.1
1566,1,80,10,0.175,25,41,4924,13520,94.0076,32155.5
1567,1,80,10,0.2,25,43,4599,12560,97.615,29882.7
1568,1,80,10,0.225,23,39,3830,11040,88.5298,25476
1569,1,80,10,0.25,26,38,3943,10560,87.1603,25128
1570,1,80,10,0.275,27,40,3500,9440,91.2854,22522.5
1571,1,80,10,0.3,25,39,3340,9440,88.6968,22451.2
1572,1,80,10,0.325,24,35,2987,8480,80.6971,19850.4
1573,1,80,10,0.35,24,38,2843,8080,86.8764,19158.8
1574,1,80,10,0.375,26,39,2696,7680,89.7155,18153.9
1575,1,80,10,0.4,27,39,2666,7680,88.2626,17973.1
1576,1,80,10,0.425,27,39,2531,7360,87.6613,17138.6
1577,1,80,10,0.45,26,40,2440,6880,91.1017,16158.9
1578,1,80,10,0.475,24,35,2367,6640,80.0959,15473.1
1579,1,80,10,0.5,26,35,2453,6560,79.144,15561.4
1580,0,80,10,0.525,0,0,2032,5920,71.328,13953.8
1581,0,80,10,0.55,0,0,1153,3920,47.5963,8276.67
1582,0,80,10,0.575,0,0,1943,5680,71.9459,13451.4
1583,0,80,10,0.6,0,0,1888,5520,71.7121,13069.3
1584,0,80,10,0.625,0,0,1793,5360,70.5765,12719
1585,0,80,10,0.65,0,0,515,2240,26.2527,4567.44
1586,0,80,10,0.675,0,0,1738,5200,75.1692,12424
1587,0,80,10,0.7,0,0,1773,5200,75.4364,12365.1
1588,0,80,10,0.725,0,0,480,2080,28.3737,4219.49
1589,0,80,10,0.75,0,0,457,2080,23.7142,4166.43
1590,0,80,10,0.775,0,0,482,2080,25.902,4200.08
1591,0,80,10,0.8,0,0,460,2000,23.7309,4021.11
1592,0,80,10,0.825,0,0,474,2000,23.8979,4040.17
1593,0,80,10,0.85,0,0,472,2000,23.8979,4040.17
1594,0,80,10,0.875,0,0,440,1920,23.9647,3861.46
1595,0,80,10,0.9,0,0,442,1920,23.9647,3878.92
1596,0,80,10,0.925,0,0,236,1200,16.9671,2303.53
1597,0,80,10,0.95,0,0,403,1840,19.3052,3660.81
1598,0,80,10,0.975,0,0,502,1840,20.3908,3747.39
1599,0,80,10,1,0,0,415,1840,19.372,3712.03
1600,1,82,10,0.025,25,84,18466,49282,186.803,108846
1601,1,82,10,0.05,25,72,14285,38336,161.413,85981.4
1602,1,82,10,0.075,25,55,9822,25748,124.386,58903.2
1603,1,82,10,0.1,26,55,8543,22632,122.649,52219.9
1604,1,82,10,0.125,25,46,6389,17384,102.291,40460.4
1605,1,82,10,0.15,25,43,5717,16236,97.5148,37806.8
1606,1,82,10,0.175,25,41,5070,13858,94.0076,32948.2
1607,1,82,10,0.2,25,43,4726,12874,97.615,30641.8
1608,1,82,10,0.225,23,39,3932,11316,88.5298,26126.4
1609,1,82,10,0.25,26,38,4065,10824,87.1603,25769.7
1610,1,82,10,0.275,27,40,3618,9676,91.2854,23100
1611,1,82,10,0.3,25,39,3443,9676,88.6968,23026.8
1612,1,82,10,0.325,24,35,3072,8692,80.6971,20361.8
1613,1,82,10,0.35,24,38,2917,8282,86.8764,19653.2
1614,1,82,10,0.375,26,39,2771,7872,89.7155,18623.5
1615,1,82,10,0.4,27,39,2738,7872,88.2626,18438.2
1616,1,82,10,0.425,27,39,2601,7544,87.6613,17583.1
1617,1,82,10,0.45,26,40,2514,7052,91.1017,16565.7
1618,1,82,10,0.475,24,35,2435,6806,80.0959,15852.8
1619,1,82,10,0.5,26,35,2534,6724,79.144,15943.4
1620,0,82,10,0.525,0,0,2097,6068,71.328,14296.2
1621,0,82,10,0.55,0,0,1188,4018,47.5963,8479.81
1622,0,82,10,0.575,0,0,2010,5822,71.9459,13781.3
1623,0,82,10,0.6,0,0,1954,5658,71.7121,13389.8
1624,0,82,10,0.625,0,0,1850,5494,70.5765,13030.9
1625,0,82,10,0.65,0,0,526,2296,26.2527,4679.33
1626,0,82,10,0.675,0,0,1788,5330,75.1692,12728.6
1627,0,82,10,0.7,0,0,1826,5330,75.4364,12668.2
1628,0,82,10,0.725,0,0,489,2132,28.3737,4322.78
1629,0,82,10,0.75,0,0,467,2132,23.7142,4268.43
1630,0,82,10,0.775,0,0,492,2132,25.902,4302.91
1631,0,82,10,0.8,0,0,471,2050,23.7309,4119.53
1632,0,82,10,0.825,0,0,484,2050,23.8979,4139.05
1633,0,82,10,0.85,0,0,480,2050,23.8979,4139.05
1634,0,82,10,0.875,0,0,448,1968,23.9647,3955.92
1635,0,82,10,0.9,0,0,449,1968,23.9647,3973.82
1636,0,82,10,0.925,0,0,240,1230,16.9671,2359.78
1637,0,82,10,0.95,0,0,408,1886,19.3052,3750.32
1638,0,82,10,0.975,0,0,512,1886,20.3908,3839.03
1639,0,82,10,1,0,0,423,1886,19.372,3802.8
1640,1,84,10,0.025,25,84,19503,51686,187.571,114329
1641,1,84,10,0.05,25,72,15088,40200,162.081,90268.3
1642,1,84,10,0.075,25,55,10356,27004,124.837,61785.8
1643,1,84,10,0.1,26,55,9007,23736,123.134,54767
1644,1,84,10,0.125,25,46,6739,18232,102.609,42395.8
1645,1,84,10,0.15,25,43,6036,17028,97.8655,39618.3
1646,1,84,10,0.175,25,41,5351,14534,94.3416,34499.7
1647,1,84,10,0.2,25,43,4990,13502,97.9323,32270.4
1648,1,84,10,0.225,23,39,4145,11868,88.8638,27516.2
1649,1,84,10,0.25,26,38,4286,11352,87.4275,27140.6
1650,1,84,10,0.275,27,40,3813,10148,91.6027,24339.2
1651,1,84,10,0.3,25,39,3644,10148,89.0141,24262.6
1652,1,84,10,0.325,24,35,3256,9116,80.9142,21463
1653,1,84,10,0.35,24,38,3087,8686,87.177,20718.8
1654,1,84,10,0.375,26,39,2926,8256,90.0162,19634.8
1655,1,84,10,0.4,27,39,2884,8256,88.5465,19437.4
1656,1,84,10,0.425,27,39,2735,7912,87.962,18538.1
1657,1,84,10,0.45,26,40,2644,7396,91.4524,17471.8
1658,1,84,10,0.475,24,35,2574,7138,80.3965,16688.8
1659,1,84,10,0.5,26,35,2675,7052,79.3945,16787.8
1660,0,84,10,0.525,0,0,2215,6364,71.495,15025.8
1661,0,84,10,0.55,0,0,1268,4214,47.7633,8923.77
1662,0,84,10,0.575,0,0,2124,6106,72.1464,14484.7
1663,0,84,10,0.6,0,0,2064,5934,71.9459,14075.8
1664,0,84,10,0.625,0,0,1958,5762,70.7936,13701
1665,0,84,10,0.65,0,0,566,2408,26.3696,4929.2
1666,0,84,10,0.675,0,0,1889,5590,75.403,13381.2
1667,0,84,10,0.7,0,0,1928,5590,75.6869,13322.3
1668,0,84,10,0.725,0,0,522,2236,28.5407,4556.93
1669,0,84,10,0.75,0,0,497,2236,23.8311,4495.62
1670,0,84,10,0.775,0,0,526,2236,26.0189,4531.78
1671,0,84,10,0.8,0,0,501,2150,23.8478,4339.56
1672,0,84,10,0.825,0,0,514,2150,24.0148,4358.56
1673,0,84,10,0.85,0,0,510,2150,24.0148,4358.56
1674,0,84,10,0.875,0,0,481,2064,24.0816,4165.15
1675,0,84,10,0.9,0,0,482,2064,24.0816,4186.81
1676,0,84,10,0.925,0,0,255,1290,17.084,2491.13
1677,0,84,10,0.95,0,0,439,1978,19.3887,3949.66
1678,0,84,10,0.975,0,0,545,1978,20.5077,4042.65
1679,0,84,10,1,0,0,453,1978,19.4555,4004.68
1680,1,86,10,0.025,25,84,19956,52888,187.571,116891
1681,1,86,10,0.05,25,72,15435,41136,162.081,92277.4
1682,1,86,10,0.075,25,55,10598,27632,124.837,63140.1
1683,1,86,10,0.1,26,55,9217,24288,123.134,55960
1684,1,86,10,0.125,25,46,6897,18656,102.609,43304.3
1685,1,86,10,0.15,25,43,6169,17424,97.8655,40463
1686,1,86,10,0.175,25,41,5468,14872,94.3416,35226.8
1687,1,86,10,0.2,25,43,5101,13816,97.9323,33002.8
1688,1,86,10,0.225,23,39,4242,12144,88.8638,28168.7
1689,1,86,10,0.25,26,38,4381,11616,87.4275,27784.4
1690,1,86,10,0.275,27,40,3900,10384,91.6027,24918.6
1691,1,86,10,0.3,25,39,3723,10384,89.0141,24840.2
1692,1,86,10,0.325,24,35,3327,9328,80.9142,21976.2
1693,1,86,10,0.35,24,38,3164,8888,87.177,21215
1694,1,86,10,0.375,26,39,2988,8448,90.0162,20106.1
1695,1,86,10,0.4,27,39,2957,8448,88.5465,19904.1
1696,1,86,10,0.425,27,39,2806,8096,87.962,18984.2
1697,1,86,10,0.45,26,40,2708,7568,91.4524,17893.4
1698,1,86,10,0.475,24,35,2617,7304,80.3965,17092.3
1699,1,86,10,0.5,26,35,2729,7216,79.3945,17193.7
1700,0,86,10,0.525,0,0,2263,6512,71.495,15369.2
1701,0,86,10,0.55,0,0,1290,4312,47.7633,9127.77
1702,0,86,10,0.575,0,0,2171,6248,72.1464,14815.7
1703,0,86,10,0.6,0,0,2116,6072,71.9459,14397.4
1704,0,86,10,0.625,0,0,2007,5896,70.7936,14013.9
1705,0,86,10,0.65,0,0,578,2464,26.3696,5041.69
1706,0,86,10,0.675,0,0,1930,5720,75.403,13686.7
1707,0,86,10,0.7,0,0,1967,5720,75.6869,13626.4
1708,0,86,10,0.725,0,0,534,2288,28.5407,4660.85
1709,0,86,10,0.75,0,0,508,2288,23.8311,4598.15
1710,0,86,10,0.775,0,0,536,2288,26.0189,4635.14
1711,0,86,10,0.8,0,0,513,2200,23.8478,4438.51
1712,0,86,10,0.825,0,0,527,2200,24.0148,4457.93
1713,0,86,10,0.85,0,0,522,2200,24.0148,4457.93
1714,0,86,10,0.875,0,0,490,2112,24.0816,4260.08
1715,0,86,10,0.9,0,0,491,2112,24.0816,4282.24
1716,0,86,10,0.925,0,0,260,1320,17.084,2547.81
1717,0,86,10,0.95,0,0,448,2024,19.3887,4039.64
1718,0,86,10,0.975,0,0,554,2024,20.5077,4134.75
1719,0,86,10,1,0,0,462,2024,19.4555,4095.92
1720,1,88,10,0.025,25,84,19812,52888,186.803,116507
1721,1,88,10,0.05,25,72,15341,41142,161.413,91989.3
1722,1,88,10,0.075,25,55,10529,27632,124.386,62953.5
1723,1,88,10,0.1,26,55,9147,24288,122.649,55787.3
1724,1,88,10,0.125,25,46,6852,18656,102.291,43177.6
1725,1,88,10,0.15,25,43,6130,17424,97.5148,40332.1
1726,1,88,10,0.175,25,41,5445,14872,94.0076,35122.3
1727,1,88,10,0.2,25,43,5070,13816,97.615,32902.5
1728,1,88,10,0.225,23,39,4222,12144,88.5298,28077.7
1729,1,88,10,0.25,26,38,4354,11616,87.1603,27695.1
1730,1,88,10,0.275,27,40,3870,10384,91.2854,24832.3
1731,1,88,10,0.3,25,39,3693,10384,88.6968,24753.9
1732,1,88,10,0.325,24,35,3294,9328,80.6971,21896.2
1733,1,88,10,0.35,24,38,3132,8888,86.8764,21136.5
1734,1,88,10,0.375,26,39,2972,8448,89.7155,20032.3
1735,1,88,10,0.4,27,39,2933,8448,88.2626,19833.5
1736,1,88,10,0.425,27,39,2784,8096,87.6613,18916.6
1737,1,88,10,0.45,26,40,2685,7568,91.1017,17825.8
1738,1,88,10,0.475,24,35,2611,7304,80.0959,17027.9
1739,1,88,10,0.5,26,35,2710,7216,79.144,17130.9
1740,0,88,10,0.525,0,0,2247,6512,71.328,15323.2
1741,0,88,10,0.55,0,0,1277,4312,47.5963,9089.22
1742,0,88,10,0.575,0,0,2158,6248,71.9459,14771.1
1743,0,88,10,0.6,0,0,2093,6072,71.7121,14351.3
1744,0,88,10,0.625,0,0,1987,5896,70.5765,13966.4
1745,0,88,10,0.65,0,0,570,2464,26.2527,5015.02
1746,0,88,10,0.675,0,0,1923,5720,75.1692,13642.2
1747,0,88,10,0.7,0,0,1956,5720,75.4364,13577.5
1748,0,88,10,0.725,0,0,529,2288,28.3737,4632.67
1749,0,88,10,0.75,0,0,507,2288,23.7142,4574.43
1750,0,88,10,0.775,0,0,533,2288,25.902,4611.4
1751,0,88,10,0.8,0,0,508,2200,23.7309,4414.77
1752,0,88,10,0.825,0,0,524,2200,23.8979,4435.69
1753,0,88,10,0.85,0,0,523,2200,23.8979,4435.69
1754,0,88,10,0.875,0,0,487,2112,23.9647,4239.31
1755,0,88,10,0.9,0,0,488,2112,23.9647,4258.5
1756,0,88,10,0.925,0,0,260,1320,16.9671,2528.52
1757,0,88,10,0.95,0,0,445,2024,19.3052,4018.87
1758,0,88,10,0.975,0,0,553,2024,20.3908,4113.95
1759,0,88,10,1,0,0,458,2024,19.372,4075.13
1760,1,90,10,0.025,25,84,20227,54090,186.803,119060
1761,1,90,10,0.05,25,72,15654,42078,161.413,93991.9
1762,1,90,10,0.075,25,55,10741,28260,124.386,64303.6
1763,1,90,10,0.1,26,55,9342,24840,122.649,56976.4
1764,1,90,10,0.125,25,46,6978,19080,102.291,44083.3
1765,1,90,10,0.15,25,43,6249,17820,97.5148,41173.8
1766,1,90,10,0.175,25,41,5523,15210,94.0076,35847
1767,1,90,10,0.2,25,43,5168,14130,97.615,33577.3
1768,1,90,10,0.225,23,39,4302,12420,88.5298,28728.1
1769,1,90,10,0.25,26,38,4438,11880,87.1603,28336.8
1770,1,90,10,0.275,27,40,3945,10620,91.2854,25409.7
1771,1,90,10,0.3,25,39,3756,10620,88.6968,25329.6
1772,1,90,10,0.325,24,35,3361,9540,80.6971,22407.6
1773,1,90,10,0.35,24,38,3204,9090,86.8764,21630.9
1774,1,90,10,0.375,26,39,3021,8640,89.7155,20501.9
1775,1,90,10,0.4,27,39,2991,8640,88.2626,20298.6
1776,1,90,10,0.425,27,39,2836,8280,87.6613,19361.1
1777,1,90,10,0.45,26,40,2744,7740,91.1017,18245.9
1778,1,90,10,0.475,24,35,2655,7470,80.0959,17430
1779,1,90,10,0.5,26,35,2762,7380,79.144,17535.3
1780,0,90,10,0.525,0,0,2293,6660,71.328,15665.6
1781,0,90,10,0.55,0,0,1301,4410,47.5963,9292.36
