id,completed,agents,randomJumpChance,learningRate,discountFactor,epsilon,moves,falls,jumps,time,totalTime
360,1,350,0.01,0.1,0.1,0.05,24,2128,27541,132.467,46172.6
360,1,350,0.01,0.1,0.1,0.05,25,2706,29769,144.837,50223.7
360,1,350,0.01,0.1,0.1,0.05,24,2052,22341,110.491,38977.3
360,1,350,0.01,0.1,0.1,0.05,24,3655,36880,182.263,62484.5
361,1,350,0.01,0.1,0.1,0.1,24,2763,24448,127.66,44595.9
361,1,350,0.01,0.1,0.1,0.1,23,3107,28987,153.618,53101.9
361,1,350,0.01,0.1,0.1,0.1,21,13535,102140,539.88,179625
361,1,350,0.01,0.1,0.1,0.1,22,3598,31714,164.552,56684.8
362,1,350,0.01,0.1,0.1,0.15,22,6727,52620,278.065,93869.8
362,1,350,0.01,0.1,0.1,0.15,23,8285,63815,338.01,113510
362,1,350,0.01,0.1,0.1,0.15,21,10801,83068,450.855,150479
362,1,350,0.01,0.1,0.1,0.15,23,4210,31266,175.102,60140.6
363,1,350,0.01,0.1,0.2,0.05,24,2931,27599,137.108,47692.5
363,1,350,0.01,0.1,0.2,0.05,24,2975,30488,151.664,52463.5
363,1,350,0.01,0.1,0.2,0.05,23,3141,32599,159.243,54943.8
363,1,350,0.01,0.1,0.2,0.05,24,3694,35233,170.778,58722
364,1,350,0.01,0.1,0.2,0.1,23,5792,47952,242.275,82148.5
364,1,350,0.01,0.1,0.2,0.1,23,2375,24275,126.006,44054.1
364,1,350,0.01,0.1,0.2,0.1,21,4810,44140,233.878,79395.1
364,1,350,0.01,0.1,0.2,0.1,21,5491,44075,229.104,77831.9
365,1,350,0.01,0.1,0.2,0.15,22,9417,73255,510.7,170086
365,1,350,0.01,0.1,0.2,0.15,22,3552,28146,153.718,53135.2
365,1,350,0.01,0.1,0.2,0.15,21,5365,42216,225.682,76707.9
365,1,350,0.01,0.1,0.2,0.15,24,3089,25906,138.444,48129.4
366,1,350,0.01,0.1,0.3,0.05,25,2026,22853,113.848,40077.7
366,1,350,0.01,0.1,0.3,0.05,24,2034,22546,113.063,39819.7
366,1,350,0.01,0.1,0.3,0.05,26,3836,31855,153.267,52989.1
366,1,350,0.01,0.1,0.3,0.05,23,2041,23508,118.558,41618
367,1,350,0.01,0.1,0.3,0.1,22,4474,38727,196.051,67004
367,1,350,0.01,0.1,0.3,0.1,22,3463,31441,159.994,55188.8
367,1,350,0.01,0.1,0.3,0.1,23,4752,42078,219.472,74678.7
367,1,350,0.01,0.1,0.3,0.1,22,2830,25481,134.871,46961.6
368,1,350,0.01,0.1,0.3,0.15,22,4911,39657,206.752,70510.2
368,1,350,0.01,0.1,0.3,0.15,21,11616,81223,438.252,146347
368,1,350,0.01,0.1,0.3,0.15,23,4784,37819,195.684,66883.4
368,1,350,0.01,0.1,0.3,0.15,24,4700,36877,195.935,66967
369,1,350,0.01,0.15,0.1,0.05,24,2556,24278,119.293,41856.6
369,1,350,0.01,0.15,0.1,0.05,25,1667,18437,93.3396,33359.6
369,1,350,0.01,0.15,0.1,0.05,22,4012,40373,204.849,69884.9
369,1,350,0.01,0.15,0.1,0.05,23,3473,33327,164.134,56547.1
370,1,350,0.01,0.15,0.1,0.1,23,3428,30140,156.021,53891.6
370,1,350,0.01,0.15,0.1,0.1,22,2652,24287,126.808,44316.8
370,1,350,0.01,0.15,0.1,0.1,22,6263,56268,280.903,94800.1
370,1,350,0.01,0.15,0.1,0.1,23,3232,28560,147.057,50954.1
371,1,350,0.01,0.15,0.1,0.15,24,4519,33250,182.43,62541
371,1,350,0.01,0.15,0.1,0.15,21,6124,48229,267.381,90372.6
371,1,350,0.01,0.15,0.1,0.15,24,5434,36471,196.769,67237.4
371,1,350,0.01,0.15,0.1,0.15,22,4950,39273,208.922,71221
372,1,350,0.01,0.15,0.2,0.05,24,3844,39339,192.195,65742.7
372,1,350,0.01,0.15,0.2,0.05,23,2940,34054,167.306,57585.8
372,1,350,0.01,0.15,0.2,0.05,23,2924,30170,150.429,52059.3
372,1,350,0.01,0.15,0.2,0.05,22,4655,41625,209.523,71416.6
373,1,350,0.01,0.15,0.2,0.1,24,4720,39757,194.132,66373.4
373,1,350,0.01,0.15,0.2,0.1,24,3399,28779,149.094,51619.8
373,1,350,0.01,0.15,0.2,0.1,25,3703,35515,178.156,61138.5
373,1,350,0.01,0.15,0.2,0.1,25,3136,29812,149.378,51713.4
374,1,350,0.01,0.15,0.2,0.15,25,4536,39003,200.575,68486.7
374,1,350,0.01,0.15,0.2,0.15,21,3389,27170,143.986,49945
374,1,350,0.01,0.15,0.2,0.15,24,6778,46905,250.521,84848.2
374,1,350,0.01,0.15,0.2,0.15,24,4450,35475,186.637,63917.9
375,1,350,0.01,0.15,0.3,0.05,25,2187,23889,121.28,42509.8
375,1,350,0.01,0.15,0.3,0.05,25,5920,46112,225.014,76490.7
375,1,350,0.01,0.15,0.3,0.05,25,1710,19822,97.5983,34754.3
375,1,350,0.01,0.15,0.3,0.05,23,2618,24767,124.119,43440.7
376,1,350,0.01,0.15,0.3,0.1,22,7810,69816,359.293,120480
376,1,350,0.01,0.15,0.3,0.1,24,4254,36276,183.532,62899.4
376,1,350,0.01,0.15,0.3,0.1,23,2295,22565,113.965,40115.5
376,1,350,0.01,0.15,0.3,0.1,22,5672,49361,256.447,86788.2
377,1,350,0.01,0.15,0.3,0.15,21,10591,71155,380.227,127342
377,1,350,0.01,0.15,0.3,0.15,22,5991,46590,252.491,85495.8
377,1,350,0.01,0.15,0.3,0.15,21,5533,37603,204.982,69930.6
377,1,350,0.01,0.15,0.3,0.15,22,4012,34337,179.993,61743.6
378,1,375,0.01,0.05,0.1,0.05,22,8554,66705,309.715,111485
378,1,375,0.01,0.05,0.1,0.05,23,2476,24649,114.733,43045.7
378,1,375,0.01,0.05,0.1,0.05,25,3376,34354,156.505,57706.8
378,1,375,0.01,0.05,0.1,0.05,25,6029,59764,262.957,95076.2
379,1,375,0.01,0.05,0.1,0.1,21,3139,29421,144.804,53600.9
379,1,375,0.01,0.05,0.1,0.1,22,3698,34317,164.151,60390.3
379,1,375,0.01,0.05,0.1,0.1,22,3743,35699,166.204,61111.2
379,1,375,0.01,0.05,0.1,0.1,23,4937,40977,197.971,72263.3
380,1,375,0.01,0.05,0.1,0.15,21,7474,56929,279.717,100957
380,1,375,0.01,0.05,0.1,0.15,21,8449,63363,323.537,116336
380,1,375,0.01,0.05,0.1,0.15,26,3464,31230,152.499,56302.3
380,1,375,0.01,0.05,0.1,0.15,21,5214,40314,203.814,74316.3
381,1,375,0.01,0.05,0.2,0.05,23,9380,67070,314.239,113074
381,1,375,0.01,0.05,0.2,0.05,23,11794,99221,436.933,156138
381,1,375,0.01,0.05,0.2,0.05,23,3423,35707,161.614,59501.4
381,1,375,0.01,0.05,0.2,0.05,23,3884,36262,163.016,59993.6
382,1,375,0.01,0.05,0.2,0.1,23,4087,31971,159.126,58626
382,1,375,0.01,0.05,0.2,0.1,21,8296,67982,327.309,117660
382,1,375,0.01,0.05,0.2,0.1,22,6100,52210,243.66,88299.1
382,1,375,0.01,0.05,0.2,0.1,26,4024,37347,179.408,65750.2
383,1,375,0.01,0.05,0.2,0.15,21,14408,99598,494.458,176333
383,1,375,0.01,0.05,0.2,0.15,22,6320,49032,238.819,86602.2
383,1,375,0.01,0.05,0.2,0.15,22,12161,88329,429.021,153365
383,1,375,0.01,0.05,0.2,0.15,22,14941,100171,541.837,192946
384,1,375,0.01,0.05,0.3,0.05,23,2339,22943,107.886,40647.3
384,1,375,0.01,0.05,0.3,0.05,25,2373,25086,114.884,43104
384,1,375,0.01,0.05,0.3,0.05,24,6529,60488,279.116,100747
384,1,375,0.01,0.05,0.3,0.05,23,2019,20860,97.7486,37091.8
385,1,375,0.01,0.05,0.3,0.1,22,4915,43978,212.21,77259.3
385,1,375,0.01,0.05,0.3,0.1,23,7244,53182,261.906,94703.4
385,1,375,0.01,0.05,0.3,0.1,21,8573,74508,357.875,128391
385,1,375,0.01,0.05,0.3,0.1,21,15109,124556,637.58,226491
386,1,375,0.01,0.05,0.3,0.15,24,2692,23296,113.865,42741.4
386,1,375,0.01,0.05,0.3,0.15,22,4642,35106,180.711,66203.5
386,1,375,0.01,0.05,0.3,0.15,21,7564,59782,288.682,104105
386,1,375,0.01,0.05,0.3,0.15,21,6115,51238,245.964,89106.6
387,1,375,0.01,0.1,0.1,0.05,26,3934,37942,169.61,62308.6
387,1,375,0.01,0.1,0.1,0.05,23,2925,26664,123.484,46116.6
387,1,375,0.01,0.1,0.1,0.05,24,3376,31506,144.987,53663.5
387,1,375,0.01,0.1,0.1,0.05,25,2706,28160,142.767,52886.8
388,1,375,0.01,0.1,0.1,0.1,23,3282,31732,151.865,56077
388,1,375,0.01,0.1,0.1,0.1,21,12745,102042,491.152,175172
388,1,375,0.01,0.1,0.1,0.1,23,2413,22726,112.095,42121.9
388,1,375,0.01,0.1,0.1,0.1,22,3435,28690,140.964,52252.8
389,1,375,0.01,0.1,0.1,0.15,23,4060,34629,169.61,62307
389,1,375,0.01,0.1,0.1,0.15,23,4337,35394,172.848,63447.5
389,1,375,0.01,0.1,0.1,0.15,21,5251,40946,213.078,77564.2
389,1,375,0.01,0.1,0.1,0.15,23,4441,36863,184.8,67640
390,1,375,0.01,0.1,0.2,0.05,22,6605,62782,293.907,105940
390,1,375,0.01,0.1,0.2,0.05,24,3079,25771,120.144,44944.2
390,1,375,0.01,0.1,0.2,0.05,24,3069,32226,150.546,55614.4
390,1,375,0.01,0.1,0.2,0.05,26,1912,22554,101.323,38344.9
391,1,375,0.01,0.1,0.2,0.1,24,2517,24100,112.612,42301.9
391,1,375,0.01,0.1,0.2,0.1,25,2487,23895,115.735,43402.1
391,1,375,0.01,0.1,0.2,0.1,21,2374,20916,105.598,39843.9
391,1,375,0.01,0.1,0.2,0.1,22,5061,39950,184.867,67662.5
392,1,375,0.01,0.1,0.2,0.15,23,8242,58597,292.004,105271
392,1,375,0.01,0.1,0.2,0.15,24,3082,25709,126.941,47330.2
392,1,375,0.01,0.1,0.2,0.15,21,7762,59996,300.283,108173
392,1,375,0.01,0.1,0.2,0.15,24,3894,32316,156.021,57536.6
393,1,375,0.01,0.1,0.3,0.05,25,3131,29583,135.622,50378.8
393,1,375,0.01,0.1,0.3,0.05,23,2880,27989,130.464,48568.9
393,1,375,0.01,0.1,0.3,0.05,23,3327,37083,177.071,64926.7
393,1,375,0.01,0.1,0.3,0.05,24,6377,82110,364.986,130888
394,1,375,0.01,0.1,0.3,0.1,23,5321,49894,232.259,84297.7
394,1,375,0.01,0.1,0.3,0.1,22,2685,25320,121.096,45283
394,1,375,0.01,0.1,0.3,0.1,23,2419,24077,113.781,42712.8
394,1,375,0.01,0.1,0.3,0.1,23,2919,28176,133.419,49602.3
395,1,375,0.01,0.1,0.3,0.15,23,4672,35398,176.988,64896.1
395,1,375,0.01,0.1,0.3,0.15,23,4887,39684,194.983,71216.7
395,1,375,0.01,0.1,0.3,0.15,24,8146,50427,255.763,92547.5
395,1,375,0.01,0.1,0.3,0.15,22,5551,43179,211.292,76938.1
396,1,375,0.01,0.15,0.1,0.05,24,4166,34309,161.213,59359.7
396,1,375,0.01,0.15,0.1,0.05,24,2673,29132,133.319,49571
396,1,375,0.01,0.15,0.1,0.05,24,2667,27451,126.941,47330.5
396,1,375,0.01,0.15,0.1,0.05,25,3112,31048,145.605,53884.7
397,1,375,0.01,0.15,0.1,0.1,22,2529,24223,112.245,42177.7
397,1,375,0.01,0.15,0.1,0.1,24,3456,29213,139.929,51891.4
397,1,375,0.01,0.15,0.1,0.1,22,11718,87453,422.176,150963
397,1,375,0.01,0.15,0.1,0.1,25,3597,30443,148.326,54838.1
398,1,375,0.01,0.15,0.1,0.15,22,8038,62029,313.638,112860
398,1,375,0.01,0.15,0.1,0.15,23,4712,34425,178.641,65478
398,1,375,0.01,0.15,0.1,0.15,23,3983,32015,157.674,58117.7
398,1,375,0.01,0.15,0.1,0.15,21,11128,81696,419.506,150026
399,1,375,0.01,0.15,0.2,0.05,23,4668,47966,223.879,81355.9
399,1,375,0.01,0.15,0.2,0.05,24,2017,26646,120.528,45080.4
399,1,375,0.01,0.15,0.2,0.05,25,3095,33153,148.693,54967.7
399,1,375,0.01,0.15,0.2,0.05,26,4365,43857,189.141,69160.9
400,1,375,0.01,0.15,0.2,0.1,23,9319,63078,286.595,103373
400,1,375,0.01,0.15,0.2,0.1,22,5806,46016,221.091,80377.8
400,1,375,0.01,0.15,0.2,0.1,23,2621,25768,122.8,45875.9
400,1,375,0.01,0.15,0.2,0.1,25,2418,23616,112.846,42388.1
401,1,375,0.01,0.15,0.2,0.15,23,4712,35630,179.876,65914.6
401,1,375,0.01,0.15,0.2,0.15,22,5867,47019,236.282,85711.1
401,1,375,0.01,0.15,0.2,0.15,23,3997,30974,157.808,58166.9
401,1,375,0.01,0.15,0.2,0.15,22,3691,29610,149.177,55135.8
402,1,375,0.01,0.15,0.3,0.05,25,3476,34173,153.184,56542.6
402,1,375,0.01,0.15,0.3,0.05,25,5083,46627,203.747,74292.8
402,1,375,0.01,0.15,0.3,0.05,24,1927,23453,113.731,42695.8
402,1,375,0.01,0.15,0.3,0.05,26,3548,35965,171.079,62826.7
403,1,375,0.01,0.15,0.3,0.1,23,3419,30327,145.238,53754.4
403,1,375,0.01,0.15,0.3,0.1,23,3925,34370,163.834,60282.3
403,1,375,0.01,0.15,0.3,0.1,24,3122,26255,123.635,46169.5
403,1,375,0.01,0.15,0.3,0.1,23,5702,48266,228.77,83072.3
404,1,375,0.01,0.15,0.3,0.15,22,4715,40149,201.109,73367.1
404,1,375,0.01,0.15,0.3,0.15,21,19767,126633,631.977,224525
404,1,375,0.01,0.15,0.3,0.15,24,4863,38253,186.536,68248.9
404,1,375,0.01,0.15,0.3,0.15,23,9053,68828,355.955,127719
405,1,400,0.01,0.05,0.1,0.05,25,2065,22582,97.6985,39355
405,1,400,0.01,0.05,0.1,0.05,25,2177,28217,122.315,48566.6
405,1,400,0.01,0.05,0.1,0.05,24,6756,57496,251.322,96872.3
405,1,400,0.01,0.05,0.1,0.05,24,3539,36960,155.237,60895.2
406,1,400,0.01,0.05,0.1,0.1,24,3883,36350,168.525,65867.4
406,1,400,0.01,0.05,0.1,0.1,24,4593,39209,202.645,78643.8
406,1,400,0.01,0.05,0.1,0.1,24,8255,71957,318.128,121880
406,1,400,0.01,0.05,0.1,0.1,22,4029,34078,153.951,60415.5
407,1,400,0.01,0.05,0.1,0.15,22,5116,40708,190.125,73955.2
407,1,400,0.01,0.05,0.1,0.15,23,6235,50383,230.473,89064.6
407,1,400,0.01,0.05,0.1,0.15,22,16180,115364,571.388,216661
407,1,400,0.01,0.05,0.1,0.15,22,7437,57016,268.416,103270
408,1,400,0.01,0.05,0.2,0.05,24,4583,41806,179.459,69964.4
408,1,400,0.01,0.05,0.2,0.05,24,6398,70553,293.706,112740
408,1,400,0.01,0.05,0.2,0.05,22,2829,28556,124.821,49508.6
408,1,400,0.01,0.05,0.2,0.05,25,2539,27890,118.24,47044.8
409,1,400,0.01,0.05,0.2,0.1,22,7755,66364,290.518,111545
409,1,400,0.01,0.05,0.2,0.1,23,3576,34937,155.804,61109.3
409,1,400,0.01,0.05,0.2,0.1,24,3295,29770,132.935,52546.8
409,1,400,0.01,0.05,0.2,0.1,24,3756,32889,146.974,57798.9
410,1,400,0.01,0.05,0.2,0.15,22,6230,47911,220.741,85421.1
410,1,400,0.01,0.05,0.2,0.15,22,4581,38715,176.153,68725.7
410,1,400,0.01,0.05,0.2,0.15,22,5646,42602,198.238,76991.9
410,1,400,0.01,0.05,0.2,0.15,22,10219,80197,376.237,143636
411,1,400,0.01,0.05,0.3,0.05,24,3153,31896,139.428,54973.4
411,1,400,0.01,0.05,0.3,0.05,26,4339,32910,153.868,60384.3
411,1,400,0.01,0.05,0.3,0.05,26,2026,22253,94.492,38157
411,1,400,0.01,0.05,0.3,0.05,25,2968,29694,125.422,49731.1
412,1,400,0.01,0.05,0.3,0.1,21,7729,66526,287.279,110333
412,1,400,0.01,0.05,0.3,0.1,22,9147,76338,316.96,121446
412,1,400,0.01,0.05,0.3,0.1,23,4552,40287,177.956,69403.5
412,1,400,0.01,0.05,0.3,0.1,23,3645,34387,152.332,59807.6
413,1,400,0.01,0.05,0.3,0.15,23,4585,37184,172.097,67207.5
413,1,400,0.01,0.05,0.3,0.15,22,10317,74751,353.067,134962
413,1,400,0.01,0.05,0.3,0.15,22,4346,35605,166.605,65147.7
413,1,400,0.01,0.05,0.3,0.15,22,4744,41805,195.067,75806.1
414,1,400,0.01,0.1,0.1,0.05,25,8254,63361,268.5,103302
414,1,400,0.01,0.1,0.1,0.05,23,1768,21013,91.1017,36885.9
414,1,400,0.01,0.1,0.1,0.05,21,2456,24134,109.306,43699.8
414,1,400,0.01,0.1,0.1,0.05,24,2287,24188,106.299,42573.3
415,1,400,0.01,0.1,0.1,0.1,23,3754,32860,145.638,57301.7
415,1,400,0.01,0.1,0.1,0.1,24,6537,52630,229.688,88767.4
415,1,400,0.01,0.1,0.1,0.1,24,5641,48496,208.571,80863.9
415,1,400,0.01,0.1,0.1,0.1,22,4745,41132,185.051,72055.8
416,1,400,0.01,0.1,0.1,0.15,22,4471,36071,167.506,65488.6
416,1,400,0.01,0.1,0.1,0.15,22,4522,33810,161.564,63263.2
416,1,400,0.01,0.1,0.1,0.15,22,3957,30425,139.161,54874.7
416,1,400,0.01,0.1,0.1,0.15,22,5241,38856,182.931,71265.7
417,1,400,0.01,0.1,0.2,0.05,25,2421,25501,108.971,43573.3
417,1,400,0.01,0.1,0.2,0.05,23,4385,42053,184.283,71771.5
417,1,400,0.01,0.1,0.2,0.05,22,2395,25300,110.708,44223.8
417,1,400,0.01,0.1,0.2,0.05,23,5396,51197,222.844,86207.9
418,1,400,0.01,0.1,0.2,0.1,22,3641,33442,151.631,59545.4
418,1,400,0.01,0.1,0.2,0.1,22,4000,31430,154.052,60447.7
418,1,400,0.01,0.1,0.2,0.1,24,3519,32254,142.667,56186.1
418,1,400,0.01,0.1,0.2,0.1,21,4724,40370,189.691,73791.8
419,1,400,0.01,0.1,0.2,0.15,22,10142,77915,354.269,135414
419,1,400,0.01,0.1,0.2,0.15,21,5272,43475,201.343,78158.7
419,1,400,0.01,0.1,0.2,0.15,21,11768,86001,492.421,187135
419,1,400,0.01,0.1,0.2,0.15,23,5880,42663,202.278,78506.2
420,1,400,0.01,0.1,0.3,0.05,24,3967,43946,182.113,70954.3
420,1,400,0.01,0.1,0.3,0.05,23,2733,27342,122.482,48630.7
420,1,400,0.01,0.1,0.3,0.05,23,1963,22758,101.49,40775.9
420,1,400,0.01,0.1,0.3,0.05,25,3391,28732,129.663,51320.1
421,1,400,0.01,0.1,0.3,0.1,24,4837,40246,178.457,69587.5
421,1,400,0.01,0.1,0.3,0.1,23,2712,25751,113.664,45331.4
421,1,400,0.01,0.1,0.3,0.1,21,4884,45535,201.944,78383.6
421,1,400,0.01,0.1,0.3,0.1,21,5999,48792,218.32,84514.2
422,1,400,0.01,0.1,0.3,0.15,22,5246,38041,174.718,68186.7
422,1,400,0.01,0.1,0.3,0.15,23,4303,34485,158.692,62190.3
422,1,400,0.01,0.1,0.3,0.15,21,5187,38542,186.553,72620.8
422,1,400,0.01,0.1,0.3,0.15,22,9856,72512,329.446,126121
423,1,400,0.01,0.15,0.1,0.05,23,2494,26516,117.121,46624.9
423,1,400,0.01,0.15,0.1,0.05,23,3672,35062,152.416,59835.9
423,1,400,0.01,0.15,0.1,0.05,23,2922,31676,133.719,52840.2
423,1,400,0.01,0.15,0.1,0.05,21,2343,23855,106.617,42691.3
424,1,400,0.01,0.15,0.1,0.1,21,5583,50772,228.57,88353.2
424,1,400,0.01,0.15,0.1,0.1,23,2243,23093,104.78,42006.1
424,1,400,0.01,0.15,0.1,0.1,24,4255,42497,187.455,72958
424,1,400,0.01,0.15,0.1,0.1,23,3549,33622,150.813,59241.1
425,1,400,0.01,0.15,0.1,0.15,22,7278,53820,245.931,94849.4
425,1,400,0.01,0.15,0.1,0.15,21,6200,48069,221.525,85710.3
425,1,400,0.01,0.15,0.1,0.15,22,9260,68866,315.841,121028
425,1,400,0.01,0.15,0.1,0.15,22,6292,46582,217.018,84024.3
426,1,400,0.01,0.15,0.2,0.05,25,1946,22958,100.12,40264.7
426,1,400,0.01,0.15,0.2,0.05,23,2673,27538,120.194,47775.5
426,1,400,0.01,0.15,0.2,0.05,23,3193,23727,103.527,41537.7
426,1,400,0.01,0.15,0.2,0.05,24,6576,65047,277.798,106783
427,1,400,0.01,0.15,0.2,0.1,24,2934,26430,122.8,48749.2
427,1,400,0.01,0.15,0.2,0.1,22,3368,30686,134.905,53284.7
427,1,400,0.01,0.15,0.2,0.1,22,5772,61593,270.353,103996
427,1,400,0.01,0.15,0.2,0.1,23,3109,29549,132.184,52261.7
428,1,400,0.01,0.15,0.2,0.15,25,4132,35283,171.429,66957
428,1,400,0.01,0.15,0.2,0.15,21,10197,79039,367.957,140540
428,1,400,0.01,0.15,0.2,0.15,21,4965,40099,189.358,73668.6
428,1,400,0.01,0.15,0.2,0.15,22,8499,61964,285.159,109536
429,1,400,0.01,0.15,0.3,0.05,23,4341,40693,175.92,68640.8
429,1,400,0.01,0.15,0.3,0.05,23,2790,27638,122.048,48469.7
429,1,400,0.01,0.15,0.3,0.05,25,2637,27460,115.869,46157.6
429,1,400,0.01,0.15,0.3,0.05,23,4486,45931,201.894,78360.7
430,1,400,0.01,0.15,0.3,0.1,23,2732,26277,120.645,47942.2
430,1,400,0.01,0.15,0.3,0.1,24,3790,34369,151.548,59511.3
430,1,400,0.01,0.15,0.3,0.1,24,4149,35003,159.928,62653.6
430,1,400,0.01,0.15,0.3,0.1,24,2822,25350,115.952,46185.3
431,1,400,0.01,0.15,0.3,0.15,21,3872,29801,140.263,55286.4
431,1,400,0.01,0.15,0.3,0.15,24,3567,27993,129.863,51392.6
431,1,400,0.01,0.15,0.3,0.15,24,4383,35751,167.94,65652.9
431,1,400,0.01,0.15,0.3,0.15,22,7955,57914,266.463,102539
432,1,425,0.01,0.05,0.1,0.05,22,2776,29824,121.714,51190
432,1,425,0.01,0.05,0.1,0.05,23,6883,72537,292.838,119266
432,1,425,0.01,0.05,0.1,0.05,23,5042,49783,202.946,83507.4
432,1,425,0.01,0.05,0.1,0.05,23,3447,36681,147.091,61282.7
433,1,425,0.01,0.05,0.1,0.1,24,4446,39292,166.872,69152.4
433,1,425,0.01,0.05,0.1,0.1,23,7408,61324,258.467,105590
433,1,425,0.01,0.05,0.1,0.1,22,4425,37673,160.362,66561.1
433,1,425,0.01,0.05,0.1,0.1,22,5484,47513,200.458,82516.9
434,1,425,0.01,0.05,0.1,0.15,26,3989,32955,136.874,57223.2
434,1,425,0.01,0.05,0.1,0.15,22,5244,42281,198.756,81836.9
434,1,425,0.01,0.05,0.1,0.15,22,4118,34882,152.149,63297.9
434,1,425,0.01,0.05,0.1,0.15,21,8009,60870,272.022,110981
435,1,425,0.01,0.05,0.2,0.05,23,2166,24589,100.354,42699.5
435,1,425,0.01,0.05,0.2,0.05,23,2820,25523,108.521,45945
435,1,425,0.01,0.05,0.2,0.05,24,3177,34289,137.509,57473.1
435,1,425,0.01,0.05,0.2,0.05,25,3697,37943,157.724,65514.6
436,1,425,0.01,0.05,0.2,0.1,22,8137,68951,284.825,116077
436,1,425,0.01,0.05,0.2,0.1,23,3013,28132,117.422,49483.6
436,1,425,0.01,0.05,0.2,0.1,21,6771,53236,226.199,92753.7
436,1,425,0.01,0.05,0.2,0.1,22,4251,41547,172.147,71255.4
437,1,425,0.01,0.05,0.2,0.15,22,4094,34653,152.916,63600.5
437,1,425,0.01,0.05,0.2,0.15,21,14608,100021,440.99,178199
437,1,425,0.01,0.05,0.2,0.15,21,9500,75726,328.261,133353
437,1,425,0.01,0.05,0.2,0.15,21,10645,81179,358.759,145490
438,1,425,0.01,0.05,0.3,0.05,26,2444,25988,103.828,44078.8
438,1,425,0.01,0.05,0.3,0.05,23,7650,75522,304.256,123807
438,1,425,0.01,0.05,0.3,0.05,22,5615,46703,186.854,77103.7
438,1,425,0.01,0.05,0.3,0.05,23,5084,46531,191.761,79053.5
439,1,425,0.01,0.05,0.3,0.1,23,4030,37094,154.335,64166.6
439,1,425,0.01,0.05,0.3,0.1,21,8654,62953,264.226,107882
439,1,425,0.01,0.05,0.3,0.1,22,4122,35915,153.818,63961.4
439,1,425,0.01,0.05,0.3,0.1,25,5114,44368,185.635,76619.5
440,1,425,0.01,0.05,0.3,0.15,23,7311,60044,257.482,105198
440,1,425,0.01,0.05,0.3,0.15,22,5509,44164,196.97,81124.7
440,1,425,0.01,0.05,0.3,0.15,23,4844,37485,161.747,67113.6
440,1,425,0.01,0.05,0.3,0.15,21,6619,48593,216.868,89044.3
441,1,425,0.01,0.1,0.1,0.05,23,4924,52881,212.21,87189.1
441,1,425,0.01,0.1,0.1,0.05,22,2204,24453,100.688,42833.6
441,1,425,0.01,0.1,0.1,0.05,24,9355,78901,314.306,127805
441,1,425,0.01,0.1,0.1,0.05,22,2428,26506,113.715,48010.8
442,1,425,0.01,0.1,0.1,0.1,22,4500,41437,175.152,72449.7
442,1,425,0.01,0.1,0.1,0.1,23,3345,29895,130.982,54876.4
442,1,425,0.01,0.1,0.1,0.1,24,7624,46858,206.935,85092.2
442,1,425,0.01,0.1,0.1,0.1,22,4166,35755,156.823,65153.2
443,1,425,0.01,0.1,0.1,0.15,21,4971,39166,177.539,73397
443,1,425,0.01,0.1,0.1,0.15,22,6326,49197,213.362,87650.3
443,1,425,0.01,0.1,0.1,0.15,23,4871,39712,172.581,71426.6
443,1,425,0.01,0.1,0.1,0.15,22,5366,40819,180.043,74391.2
444,1,425,0.01,0.1,0.2,0.05,23,2600,26939,108.788,46053.1
444,1,425,0.01,0.1,0.2,0.05,25,2319,25275,102.558,43574
444,1,425,0.01,0.1,0.2,0.05,26,4500,37968,148.226,61739.3
444,1,425,0.01,0.1,0.2,0.05,24,4317,42099,168.675,69874
445,1,425,0.01,0.1,0.2,0.1,21,5445,47075,201.577,82957
445,1,425,0.01,0.1,0.2,0.1,22,3924,35884,151.464,63025.7
445,1,425,0.01,0.1,0.2,0.1,22,5211,46665,198.689,81809.7
445,1,425,0.01,0.1,0.2,0.1,24,3171,30465,126.19,52968.3
446,1,425,0.01,0.1,0.2,0.15,22,11496,87885,374.918,151915
446,1,425,0.01,0.1,0.2,0.15,22,7072,52793,225.999,92675.7
446,1,425,0.01,0.1,0.2,0.15,23,7949,61276,270.419,110343
446,1,425,0.01,0.1,0.2,0.15,22,3568,31455,136.04,56887.3
447,1,425,0.01,0.1,0.3,0.05,24,5354,46022,190.576,78584.9
447,1,425,0.01,0.1,0.3,0.05,24,9675,96993,371.029,150371
447,1,425,0.01,0.1,0.3,0.05,23,4170,44592,182.48,75365.7
447,1,425,0.01,0.1,0.3,0.05,24,6323,49604,202.028,83142.3
448,1,425,0.01,0.1,0.3,0.1,25,2871,28316,117.422,49487.5
448,1,425,0.01,0.1,0.3,0.1,21,3244,30426,133.285,55791.4
448,1,425,0.01,0.1,0.3,0.1,23,2918,27945,121.664,51172.1
448,1,425,0.01,0.1,0.3,0.1,24,3865,32194,136.641,57125.5
449,1,425,0.01,0.1,0.3,0.15,24,3490,29838,132.2,55359.2
449,1,425,0.01,0.1,0.3,0.15,22,8847,71088,304.473,123892
449,1,425,0.01,0.1,0.3,0.15,23,6240,50415,213.262,87609.1
449,1,425,0.01,0.1,0.3,0.15,24,3841,33722,145.588,60684.7
450,1,425,0.01,0.15,0.1,0.05,25,2411,25993,106.416,45108.9
450,1,425,0.01,0.15,0.1,0.05,23,2789,28898,119.376,50262.6
