id,completed,bots,epsilon,moves,falls,jumps,time,totalTime
91,1,80,0.05,827,26543,66160,2067.49,157406
91,1,80,0.05,362,12024,28960,1000.47,77641.8
91,0,80,0.05,1061,33474,84960,2800.4,212591
91,1,80,0.05,663,17087,53040,1517.29,116271
91,1,80,0.05,531,15879,42480,1310.09,100784
91,1,80,0.05,716,21138,57280,1758.46,134298
91,0,80,0.05,956,33872,76560,2785.31,211455
91,1,80,0.05,204,4741,16320,422.46,34426.2
91,0,80,0.05,1000,34665,80080,2781.67,211181
91,1,80,0.05,796,22940,63680,1889.41,144085
91,1,80,0.05,723,23108,57840,1886.68,143881
91,0,80,0.05,1153,32774,92320,2774.47,210639
91,1,80,0.05,1060,32202,84800,2732.82,207501
91,1,80,0.05,174,4926,13920,405.083,33125.3
91,1,80,0.05,139,3352,11120,301.652,24457.2
91,1,80,0.05,166,4411,13280,364.502,29752.2
91,0,80,0.05,1050,33503,84080,2807.79,213147
91,1,80,0.05,458,13902,36640,1176.11,90770.1
91,1,80,0.1,393,10937,31440,955.831,74305.1
91,1,80,0.1,648,20344,51840,1625.48,124358
92,1,80,0.1,942,31513,75360,2580.99,196070
92,1,80,0.1,306,8709,24480,686.296,54159
92,0,80,0.1,1059,35010,84800,2779.27,211000
92,1,80,0.1,404,12242,32320,971.2,75453.8
92,1,80,0.1,256,7263,20480,611.591,48576
92,0,80,0.1,1093,34198,87449,2733.83,207579
92,1,80,0.1,480,14340,38400,1158.92,89485.2
92,1,80,0.1,408,11342,32640,979.812,76097.5
92,1,80,0.1,370,10270,29600,847.946,66241.4
92,1,80,0.1,552,18254,44160,1486.35,113959
92,1,80,0.1,992,30166,79360,2465.43,187369
92,1,80,0.1,427,12361,34160,957.536,74432.5
92,1,80,0.1,269,7852,21520,597.192,47498.8
92,1,80,0.1,121,3413,9680,259.318,20890.7
92,1,80,0.1,150,3738,12000,311.902,25320.4
92,1,80,0.1,240,6315,19200,509.331,40931.6
92,1,80,0.1,321,10787,25680,836.608,65393.8
92,1,80,0.1,491,12935,39280,1118.92,86495.1
92,1,80,0.1,109,3097,8720,246.214,19786.4
92,0,80,0.1,1029,34749,82400,2751.51,208910
92,0,80,0.1,1094,35176,87578,2784.4,211386
92,1,80,0.1,225,7677,18000,608.397,48336.4
92,1,80,0.15,211,6335,16880,483.073,38965.5
92,1,80,0.15,123,4138,9840,312.67,25384.7
93,1,80,0.15,201,6399,16080,514.126,41290.1
93,1,80,0.15,217,7260,17360,534.295,42797.6
93,1,80,0.15,761,24424,60880,1734.62,132515
93,1,80,0.15,656,20318,52480,1554.65,119064
93,1,80,0.15,263,8620,21040,629.285,49898.1
93,1,80,0.15,565,18975,45200,1470.6,112781
93,0,80,0.15,1222,36792,97840,2805.02,212939
93,1,80,0.15,194,6867,15520,513.858,41270.1
93,1,80,0.15,545,18806,43600,1548.28,118588
93,0,80,0.15,1122,36137,89840,2801.31,212660
93,1,80,0.15,355,10390,28400,861.325,67241.6
93,1,80,0.15,306,8962,24480,682.968,53910.4
93,1,80,0.15,920,26819,73600,2183.32,166128
93,1,80,0.15,444,14343,35520,1114.37,86155.3
93,1,80,0.15,114,3086,9120,244.161,19613.6
93,1,80,0.15,988,32395,79040,2476.2,188181
93,1,80,0.15,118,2869,9440,242.675,19489
93,1,80,0.15,84,2733,6720,214.047,17077
93,1,80,0.15,363,10903,29040,831.34,65000.3
93,1,80,0.15,270,8766,21600,697.902,55026.4
93,1,80,0.15,547,17815,43760,1227.67,94623.7
93,1,80,0.15,327,9942,26160,806.121,63115
93,1,80,0.2,1048,34324,83840,2589.78,196731
93,0,80,0.2,1168,37615,93520,2817.93,213911
94,1,80,0.2,226,6825,18080,521.083,41810.1
94,1,80,0.2,685,20340,54800,1547.81,118553
94,1,80,0.2,208,6351,16640,469.234,37928.9
94,1,80,0.2,305,10557,24400,760.298,59690
94,1,80,0.2,53,1536,4240,123.718,9852.71
94,1,80,0.2,778,26237,62240,1843,140616
94,0,80,0.2,1179,40698,94400,2838.67,215472
94,1,80,0.2,218,6302,17440,493.473,39744.1
94,1,80,0.2,53,1511,4240,121.848,9703.01
94,0,80,0.2,1210,38391,96880,2853.06,216556
94,1,80,0.2,549,17415,43920,1281.67,98660.1
94,1,80,0.2,889,28321,71120,2066.89,157361
94,1,80,0.2,447,15648,35760,1191.6,91927.7
94,1,80,0.2,238,7445,19040,527.053,42256.4
94,1,80,0.2,800,24134,64000,1862.55,142078
94,1,80,0.2,955,31056,76400,2281.55,173524
94,1,80,0.2,288,9214,23040,694.808,54795.9
94,1,80,0.2,244,6635,19520,523.625,42000.1
94,1,80,0.2,99,3176,7920,243.894,19591.3
94,0,80,0.2,1202,39380,96205,2847.47,216135
94,1,80,0.2,61,1410,4880,128.461,10229.1
94,1,80,0.2,103,2690,8240,212.995,16989
94,1,80,0.25,820,26908,65600,1956.61,149108
94,0,80,0.25,1226,39557,98160,2867.09,217612
95,1,80,0.25,594,17840,47520,1358.15,104377
95,1,80,0.25,1047,32822,83760,2462.76,187168
95,1,80,0.25,983,29751,78640,2227.2,169432
95,1,80,0.25,834,26806,66720,1948.16,148477
95,1,80,0.25,702,21901,56160,1722.56,131614
95,1,80,0.25,564,16859,45120,1261,97115
95,1,80,0.25,1008,33100,80640,2379.04,180864
95,0,80,0.25,1276,40016,102160,2917.03,221372
95,1,80,0.25,377,11043,30160,774.747,60770
95,1,80,0.25,337,11076,26960,821.439,64260.1
95,1,80,0.25,577,17322,46160,1255.62,96712.6
95,1,80,0.25,137,4084,10960,286.779,23204
95,1,80,0.25,142,4448,11360,336.674,27407.3
95,1,80,0.25,248,7755,19840,548.092,43828.9
95,1,80,0.25,1097,34813,87760,2540.27,193004
95,1,80,0.25,312,10302,24960,723.205,56917.7
95,1,80,0.25,820,26422,65600,1951.67,148739
95,1,80,0.25,285,9222,22800,645.942,51142.5
95,1,80,0.25,1153,36605,92240,2596.58,197245
95,1,80,0.25,600,19182,48000,1445.67,110918
95,1,80,0.25,681,21353,54480,1627.35,124498
95,0,80,0.25,1203,38422,96320,2829.14,214755
95,1,80,0.3,556,17821,44480,1318.3,101398
95,1,80,0.3,497,15554,39760,1122.85,86789
96,1,80,0.3,675,21058,54000,1530.14,117232
96,0,80,0.3,1196,38913,95760,2764.57,209894
96,0,80,0.3,1192,38936,95440,2762.12,209709
96,1,80,0.3,648,20716,51840,1449.81,111228
96,0,80,0.3,1184,37860,94738,2778.8,210965
96,0,80,0.3,1195,37864,95680,2760.62,209596
96,0,80,0.3,1244,39434,99548,2820.14,214077
96,1,80,0.3,533,16164,42640,1180.33,91085
96,1,80,0.3,532,16210,42560,1191.4,91912.6
96,0,80,0.3,1173,37915,93920,2770.09,210309
96,1,80,0.3,992,31031,79360,2196.25,167101
96,0,80,0.3,1110,35530,88880,2705.57,205451
96,1,80,0.3,704,21963,56320,1609.34,123151
96,0,80,0.3,1268,38902,101520,2851.83,216464
96,1,80,0.3,256,8423,20480,596.456,47444.2
96,1,80,0.3,415,12787,33200,995.131,77242.5
96,0,80,0.3,1289,39788,103200,2864.23,217397
96,1,80,0.3,654,20324,52320,1596.85,122218
96,1,80,0.3,359,11366,28720,838.648,65546.2
96,1,80,0.3,563,17719,45040,1335.69,102698
96,0,80,0.3,1225,39269,98080,2801.94,212707
96,0,80,0.3,1250,38461,100080,2797.94,212406
96,1,80,0.3,73,2064,5840,155.504,12380.6
96,0,80,0.3,1281,40359,102560,2842,215724
97,1,80,0.35,928,28764,74240,2127.87,161953
97,1,80,0.35,723,22777,57840,1691.22,129271
97,0,80,0.35,1285,38961,102880,2883.46,218845
97,1,80,0.35,1158,36114,92640,2496.33,189695
97,0,80,0.35,1285,40303,102880,2851.22,216417
97,0,80,0.35,1187,37730,95036,2758.35,209425
97,1,80,0.35,86,2498,6880,190.776,15186.6
97,0,80,0.35,1321,40858,105760,2874.23,218150
97,1,80,0.35,409,12617,32720,921.464,71736.8
97,1,80,0.35,871,27824,69680,1971.62,150231
97,1,80,0.35,828,25839,66240,1837.5,140205
97,1,80,0.35,588,17254,47040,1303.01,100256
97,1,80,0.35,680,21811,54400,1587.1,121489
97,1,80,0.35,1035,31231,82800,2269.95,172650
97,0,80,0.35,1297,41180,103840,2858.94,216999
97,1,80,0.35,1201,38996,96080,2775.45,210711
97,1,80,0.35,198,5661,15840,427.952,34837.7
97,1,80,0.35,264,8037,21120,595.721,47388.8
97,1,80,0.35,231,6965,18480,526.535,42217.5
97,1,80,0.35,472,14444,37760,1060.3,82113.7
97,1,80,0.35,140,4218,11200,310.85,25231.4
97,1,80,0.35,141,4296,11280,316.476,25706.6
97,0,80,0.35,1247,37455,99771,2776.56,210796
97,1,80,0.35,600,19045,48000,1297.06,99810.9
98,0,80,0.4,1388,42645,111120,2954.73,224211
98,0,80,0.4,1258,39182,100688,2838.4,215452
98,1,80,0.4,1070,33595,85600,2432.69,184904
98,0,80,0.4,1339,41034,107200,2899.01,220016
98,0,80,0.4,1246,39512,99693,2840.81,215634
98,0,80,0.4,1386,41358,110907,2958.81,224519
98,1,80,0.4,798,24941,63840,1765.49,134823
98,1,80,0.4,555,17309,44400,1198.94,92476.6
98,1,80,0.4,139,4267,11120,314.84,25567.6
98,1,80,0.4,275,7968,22000,603.932,48002.6
98,1,80,0.4,1184,35818,94720,2547.11,193519
98,0,80,0.4,1361,42485,108929,2917.18,221384
98,1,80,0.4,749,23268,59920,1632.69,124896
98,1,80,0.4,620,19104,49600,1337.41,102826
98,0,80,0.4,1309,40386,104800,2887.62,219159
98,0,80,0.4,1371,40972,109760,2941.13,223187
98,0,80,0.4,1260,38709,100880,2841.24,215666
98,1,80,0.4,1317,41029,105360,2853.81,216611
98,1,80,0.4,894,28602,71520,2088.01,158951
98,0,80,0.4,1376,40763,110160,2939.72,223081
98,0,80,0.4,1268,39937,101502,2843.76,215856
98,0,80,0.4,1265,39807,101280,2840.63,215620
98,0,80,0.4,1302,39923,104240,2875.01,218209
98,0,80,0.4,1250,38345,100080,2843.22,215815
99,1,80,0.45,637,19453,50960,1355.98,104214
99,0,80,0.45,1335,40903,106880,2897.55,219906
99,1,80,0.45,273,8232,21840,601.256,47802.5
99,0,80,0.45,1362,41838,109040,2920.89,221664
99,0,80,0.45,1340,41401,107280,2895.89,219781
99,0,80,0.45,1329,41124,106400,2889.48,219299
99,1,80,0.45,92,2547,7360,201.427,16033.9
99,1,80,0.45,277,9070,22160,666.846,52705.2
99,0,80,0.45,1344,41411,107600,2915.27,221240
99,1,80,0.45,1287,39121,102960,2827.34,214619
99,0,80,0.45,1317,40630,105440,2895.36,219741
99,0,80,0.45,1405,42579,112480,2958.3,224480
99,0,80,0.45,1338,40451,107081,2916.93,221365
99,0,80,0.45,1391,41636,111360,2945.75,223535
99,1,80,0.45,59,1540,4720,129.196,10287.7
99,1,80,0.45,201,6305,16080,458.801,37147.6
99,0,80,0.45,1315,40704,105280,2897.22,219881
99,0,80,0.45,1284,38677,102800,2766.73,210056
99,1,80,0.45,1051,33804,84080,2405.2,182834
99,0,80,0.45,1355,40851,108423,2901.11,220174
99,1,80,0.45,605,18065,48400,1351.24,103860
99,0,80,0.45,1384,42273,110800,2951.31,223954
99,1,80,0.45,811,24305,64880,1748.51,133554
99,0,80,0.45,1380,41199,110480,2941.81,223239
100,0,80,0.5,1340,40888,107280,2913.11,221077
100,1,80,0.5,977,29471,78160,2161.21,164462
100,0,80,0.5,1373,41461,109866,2931.04,222427
100,0,80,0.5,1386,41360,110880,2970.68,225412
100,0,80,0.5,1415,42399,113280,2991.2,226957
100,1,80,0.5,416,12209,33280,929.792,72358.8
100,0,80,0.5,1349,40791,108000,2899.66,220065
100,0,80,0.5,1388,41734,111120,2968.29,225232
100,1,80,0.5,737,21764,58960,1624.58,124290
100,0,80,0.5,1422,41992,113777,2992.15,227029
100,0,80,0.5,1446,43031,115760,2994.82,227230
100,0,80,0.5,1394,40746,111600,2986.72,226620
100,0,80,0.5,1450,42917,116080,3023.76,229409
100,0,80,0.5,1408,42388,112720,2952.24,224024
100,1,80,0.5,230,6930,18400,490.785,39542.9
100,0,80,0.5,1356,40632,108560,2924.07,221902
100,0,80,0.5,1428,43232,114320,2974.43,225695
100,0,80,0.5,1327,41185,106240,2884.12,218895
100,0,80,0.5,1367,41024,109440,2936.22,222817
100,1,80,0.5,195,5899,15600,419.639,34215.1
100,0,80,0.5,1359,39891,108800,2912.38,221022
100,0,80,0.5,1293,39846,103465,2871.26,217926
100,0,80,0.5,1346,40280,107760,2907.48,220654
100,1,80,0.5,1358,40909,108640,2901.82,220227
101,0,80,0.55,1388,40550,111120,2980,226114
101,0,80,0.55,1384,40845,110800,2960.01,224609
101,1,80,0.55,537,16244,42960,1161.5,89677.6
101,0,80,0.55,1341,41456,107292,2899.64,220064
101,0,80,0.55,1445,41206,115609,3030.07,229884
101,0,80,0.55,1454,42443,116323,3034.61,230226
101,1,80,0.55,330,9431,26400,693.236,54677.5
101,1,80,0.55,71,1775,5680,154.686,12315.2
101,1,80,0.55,447,13332,35760,949.158,73806.3
101,0,80,0.55,1408,42032,112720,2975.81,225799
101,0,80,0.55,1336,40742,106960,2915.86,221285
101,0,80,0.55,1358,40541,108720,2920.76,221654
101,0,80,0.55,1401,41428,112086,2971.84,225500
101,1,80,0.55,589,17729,47120,1288.6,99178.1
101,0,80,0.55,1382,40919,110640,2950.81,223916
101,0,80,0.55,1413,41865,113120,2982.83,226327
101,0,80,0.55,1337,39968,107040,2927.45,222157
101,0,80,0.55,1404,41479,112400,2969.95,225357
101,0,80,0.55,1353,40446,108258,2933.99,222650
101,1,80,0.55,1213,35719,97040,2584.2,196312
101,0,80,0.55,1402,41020,112240,2980.08,226120
101,0,80,0.55,1355,41159,108480,2925.91,222041
101,0,80,0.55,1491,42704,119360,3057.28,231932
101,0,80,0.55,1340,41251,107247,2888.32,219211
102,0,80,0.6,1433,41351,114720,3012.67,228574
102,0,80,0.6,1392,41269,111440,2958.7,224510
102,0,80,0.6,1421,41847,113740,2990.62,226914
102,1,80,0.6,594,17769,47520,1322.73,101729
102,0,80,0.6,1388,41297,111102,2957.98,224456
102,0,80,0.6,1401,41831,112160,2979.18,226052
102,0,80,0.6,1350,40160,108080,2918.45,221480
102,0,80,0.6,1416,41728,113297,3001.79,227755
102,1,80,0.6,1281,38131,102480,2729.13,207225
102,0,80,0.6,1403,40234,112240,2972.29,225534
102,0,80,0.6,1417,41716,113365,2985.11,226499
102,0,80,0.6,1398,40626,111920,2971.28,225457
102,0,80,0.6,1390,41139,111280,2960.85,224672
102,1,80,0.6,1026,30412,82080,2168.69,165027
102,0,80,0.6,1400,40511,112080,2970.7,225414
102,0,80,0.6,1416,41192,113360,2994.79,227227
102,1,80,0.6,139,4116,11120,305.642,24792.6
102,0,80,0.6,1446,40890,115760,3034.57,230222
102,0,80,0.6,1436,42327,114960,3037.47,230441
102,1,80,0.6,801,22905,64080,1688.98,129104
102,1,80,0.6,281,8887,22480,645.356,51098.8
102,0,80,0.6,1458,42318,116720,3055.28,231782
102,0,80,0.6,1391,41387,111360,3003.97,227919
102,1,80,0.6,255,7431,20400,547.69,43799.3
103,0,80,0.65,1464,42133,117200,3081.03,233721
103,0,80,0.65,1405,41460,112400,3012.75,228580
103,1,80,0.65,809,24217,64720,1731.17,132258
103,0,80,0.65,1436,41854,114960,3046.3,231106
103,0,80,0.65,1478,42221,118245,3087.44,234204
103,0,80,0.65,1456,42119,116560,3050.12,231394
103,0,80,0.65,1523,43357,121840,3128.71,237311
103,0,80,0.65,1501,42464,120136,3115.75,236335
103,0,80,0.65,1453,41815,116320,3050.9,231452
103,0,80,0.65,1425,41540,114080,3025.95,229574
103,0,80,0.65,1416,42108,113360,3031.66,230004
103,0,80,0.65,1454,43200,116400,3065.44,232547
103,0,80,0.65,1488,42957,119095,3096.95,234920
103,0,80,0.65,1450,42750,116070,3057.89,231979
103,0,80,0.65,1499,42997,120000,3130.41,237439
103,0,80,0.65,1456,42868,116560,3069.41,232846
103,0,80,0.65,1465,41747,117224,3084.29,233966
103,0,80,0.65,1502,43226,120240,3129.44,237366
103,0,80,0.65,1494,44139,119600,3109.74,235882
103,0,80,0.65,1449,42516,116000,3071.09,232972
103,0,80,0.65,1426,42268,114160,3046.34,231109
103,0,80,0.65,1478,42873,118268,3079.8,233629
103,0,80,0.65,1409,41002,112800,2992.07,227022
103,0,80,0.65,1524,44036,122000,3131.12,237492
104,1,90,0.05,945,28471,85050,2168.11,185256
104,1,90,0.05,621,25519,55890,1811.81,155221
104,1,90,0.05,139,3562,12510,278.532,25441.2
104,1,90,0.05,174,4917,15660,363.55,33417.3
104,1,90,0.05,500,17759,45000,1326.76,114434
104,0,90,0.05,961,33963,86580,2476.35,211367
104,1,90,0.05,74,2587,6660,161.597,14471.8
104,1,90,0.05,296,10846,26640,796.655,69859.3
104,1,90,0.05,722,24120,64980,1802.33,154424
104,1,90,0.05,387,11811,34830,909.088,79313
104,1,90,0.05,308,12475,27720,914.858,79798.2
104,0,90,0.05,1004,32706,90450,2440.16,208301
104,1,90,0.05,587,20845,52830,1543.35,132647
104,1,90,0.05,389,14695,35010,1006.17,87476.8
104,1,90,0.05,134,4726,12060,329.847,30304.4
104,0,90,0.05,892,32548,80370,2449.71,209110
104,1,90,0.05,838,30191,75420,2225.32,190102
104,1,90,0.05,491,19326,44190,1416.17,121952
104,1,90,0.05,183,5347,16470,377.622,34602.7
104,0,90,0.05,963,33947,86760,2451.44,209256
104,1,90,0.05,665,27894,59850,2064.35,176467
104,0,90,0.05,786,33885,70830,2468.68,210717
104,1,90,0.05,212,7384,19080,558.126,49801.6
104,1,90,0.05,80,2165,7200,164.952,14771.9
105,1,90,0.1,270,10190,24300,692.651,61113.8
105,0,90,0.1,965,32508,86934,2389.94,204047
105,1,90,0.1,346,11809,31140,896.612,78264.1
105,1,90,0.1,242,9432,21780,523.976,46930.2
105,0,90,0.1,947,35627,85320,2451.83,209290
105,1,90,0.1,76,2335,6840,163.75,14664.5
105,1,90,0.1,888,30148,79920,2153.44,184013
105,1,90,0.1,170,6958,15300,506.71,45477.9
105,1,90,0.1,456,15093,41040,1096.04,95033.6
105,1,90,0.1,340,10597,30600,788.845,69202.6
105,0,90,0.1,996,34200,89730,2442.55,208504
105,0,90,0.1,976,35372,87930,2440.51,208331
105,0,90,0.1,891,34799,80280,2442.6,208508
105,1,90,0.1,392,13558,35280,1046,90826
105,1,90,0.1,133,4910,11970,353.751,32569.8
105,1,90,0.1,328,12072,29520,853.616,74648.5
105,1,90,0.1,666,22102,59940,1600.73,137472
105,1,90,0.1,507,19229,45630,1299.95,112180
105,1,90,0.1,686,22582,61740,1678.07,143975
105,1,90,0.1,535,18234,48150,1335.59,115177
105,1,90,0.1,137,4179,12330,291.302,26651.4
105,1,90,0.1,379,14408,34110,990.632,86170.1
105,1,90,0.1,376,14225,33840,963.323,83873.9
105,1,90,0.1,139,3763,12510,285.093,26064.3
106,1,90,0.15,366,12814,32940,790.551,69345.6
106,1,90,0.15,422,13789,37980,948.74,82647.4
106,0,90,0.15,983,36235,88560,2449.86,209122
106,1,90,0.15,479,17591,43110,1169.11,101178
106,1,90,0.15,265,10250,23850,692.484,61099.5
106,1,90,0.15,747,28061,67230,1858.04,159108
106,1,90,0.15,646,22222,58140,1582.23,135916
106,1,90,0.15,80,2699,7200,181.779,16278
106,1,90,0.15,530,19682,47700,1302.76,112417
106,1,90,0.15,648,24416,58320,1653.64,141921
106,1,90,0.15,275,9352,24750,597.477,53110.3
106,1,90,0.15,443,16230,39870,1101.88,95524.3
106,1,90,0.15,484,18820,43560,1276.37,110198
106,1,90,0.15,434,14526,39060,995.282,86560.9
106,1,90,0.15,120,4245,10800,270.486,24679.6
106,1,90,0.15,340,13224,30600,902.449,78754.8
106,0,90,0.15,928,36134,83572,2452.22,209322
106,1,90,0.15,97,2812,8730,205.483,18518.8
106,1,90,0.15,675,26459,60750,1777.88,152368
106,1,90,0.15,437,15604,39330,1058.68,91892
106,1,90,0.15,350,13699,31500,843.08,73762.8
106,1,90,0.15,402,14433,36180,1008.11,87640.5
106,1,90,0.15,829,29190,74610,1960.97,167764
106,1,90,0.15,479,17657,43110,1229.61,106266
107,1,90,0.2,222,7623,19980,512.822,45991.9
107,1,90,0.2,601,22521,54090,1593.49,136862
107,1,90,0.2,294,10283,26460,731.901,64413.9
107,1,90,0.2,646,21262,58140,1490.69,128218
107,1,90,0.2,195,7334,17550,451.79,40850.9
107,1,90,0.2,1030,36800,92700,2430.12,207449
107,1,90,0.2,386,13217,34740,870.557,76073
107,0,90,0.2,1017,36440,91620,2481.09,211768
107,1,90,0.2,450,16033,40500,1058.3,91860.4
107,1,90,0.2,166,5446,14940,350.813,32291.9
107,1,90,0.2,246,9042,22140,553.326,49398.4
107,0,90,0.2,1081,37559,97380,2513.21,214489
107,1,90,0.2,335,11968,30150,820.938,71901
107,0,90,0.2,1002,36611,90242,2484.21,212032
107,1,90,0.2,74,2380,6660,164.134,14698.8
107,1,90,0.2,599,20992,53910,1486.79,127891
107,1,90,0.2,269,10069,24210,692.3,61083.9
107,0,90,0.2,1064,39980,95850,2524.3,215428
107,1,90,0.2,611,23105,54990,1571.01,134973
107,1,90,0.2,729,24208,65610,1654.01,141952
107,1,90,0.2,147,4936,13230,328.027,30131.8
107,1,90,0.2,305,9857,27450,701.213,61833.4
107,1,90,0.2,183,5239,16470,401.56,36619.4
107,1,90,0.2,581,21175,52290,1417.49,122064
108,1,90,0.25,216,7176,19440,482.338,43424.2
108,1,90,0.25,64,2288,5760,172.297,15429.6
108,0,90,0.25,1039,37890,93600,2506.44,213915
108,1,90,0.25,471,16752,42390,1073.01,93097.1
108,1,90,0.25,857,29933,77130,1929.45,165113
108,1,90,0.25,980,34421,88200,2300.86,196500
108,0,90,0.25,1023,36089,92160,2445.04,208715
108,1,90,0.25,535,18239,48150,1256.86,108556
108,0,90,0.25,1062,37051,95583,2478.6,211557
108,1,90,0.25,493,17360,44370,1131.31,97999.4
108,1,90,0.25,129,4451,11610,268.049,24447.7
108,1,90,0.25,769,28495,69210,1916.17,163996
108,1,90,0.25,212,7369,19080,476.78,42956
108,1,90,0.25,250,7274,22500,546.787,48848.3
108,0,90,0.25,1093,40008,98381,2538.83,216659
108,0,90,0.25,1024,37871,92160,2443.58,208591
108,0,90,0.25,1065,38305,95940,2474.3,211192
108,1,90,0.25,357,12242,32130,743.842,65418
108,1,90,0.25,110,3624,9900,238.619,21658.5
108,1,90,0.25,251,8575,22590,576.622,51357.8
108,1,90,0.25,672,22832,60480,1562.4,134248
108,1,90,0.25,343,11543,30870,755.582,66405.1
108,0,90,0.25,1031,36681,92880,2430.35,207470
108,1,90,0.25,528,19806,47520,1258.81,108721
109,1,90,0.3,492,18136,44280,1136.7,98452.4
109,1,90,0.3,96,2810,8640,197.47,17758.9
109,1,90,0.3,101,3399,9090,252.441,22968.4
109,1,90,0.3,444,15591,39960,978.24,85128.5
109,1,90,0.3,350,11928,31500,756.719,66500.7
109,0,90,0.3,1145,41065,103085,2550.56,217653
109,1,90,0.3,73,2437,6570,157.34,14091.5
109,0,90,0.3,1151,40212,103680,2572.66,219524
109,1,90,0.3,1045,36983,94050,2435.9,207940
109,1,90,0.3,343,12100,30870,783.477,68750.7
109,0,90,0.3,1139,40176,102600,2544.37,217128
109,1,90,0.3,439,14764,39510,976.835,85010.1
109,0,90,0.3,1041,36475,93780,2438.4,208152
109,1,90,0.3,838,30269,75420,1921,164402
109,1,90,0.3,435,16259,39150,995.231,86557.3
109,1,90,0.3,196,7119,17640,469.735,42362.7
109,1,90,0.3,137,4437,12330,301.302,27599.8
109,1,90,0.3,212,7473,19080,483.724,43541.7
109,0,90,0.3,1042,36746,93835,2446.57,208844
109,1,90,0.3,133,5347,11970,365.987,33622.7
109,1,90,0.3,511,17877,45990,1164.64,100803
109,1,90,0.3,1049,37370,94410,2440.43,208323
109,1,90,0.3,1029,36657,92610,2335.69,199450
109,0,90,0.3,1159,40437,104400,2557.85,218270
110,0,90,0.35,1132,38869,101970,2532.53,216126
110,1,90,0.35,534,19297,48060,1197.04,103526
110,1,90,0.35,417,14085,37530,961.282,83702.1
110,0,90,0.35,1140,40203,102690,2516.86,214798
110,0,90,0.35,1132,39524,101970,2553.22,217878
110,1,90,0.35,866,30655,77940,1984.22,169718
110,0,90,0.35,1163,40793,104760,2556.34,218142
110,0,90,0.35,1144,40427,103050,2524.25,215424
110,0,90,0.35,1192,40454,107328,2601.16,221939
110,0,90,0.35,1012,35765,91090,2360.29,201536
110,1,90,0.35,427,14505,38430,934.341,81436.8
110,1,90,0.35,1031,34986,92790,2261.86,193197
110,1,90,0.35,306,10353,27540,696.681,61452.5
110,1,90,0.35,323,10300,29070,740.296,65119.7
110,0,90,0.35,1137,40070,102395,2526.16,215586
110,1,90,0.35,510,17612,45900,1144.46,99104.6
110,1,90,0.35,168,6043,15120,393.197,35914.7
110,0,90,0.35,1182,40619,106470,2587.62,220792
110,1,90,0.35,348,11372,31320,810.77,71045.7
110,1,90,0.35,327,11984,29430,722.67,63637.5
110,1,90,0.35,171,5372,15390,357.841,32936.9
110,1,90,0.35,759,26015,68310,1707.47,146448
110,0,90,0.35,1154,41421,103950,2557.12,218208
110,1,90,0.35,130,4494,11700,278.833,25469.6
111,0,90,0.4,1098,37252,98910,2499.78,213351
111,1,90,0.4,872,29442,78480,1844.36,157958
111,0,90,0.4,1111,38163,100080,2500.63,213423
111,1,90,0.4,207,6761,18630,454.478,41077.2
111,1,90,0.4,512,16800,46080,1076.21,93365.7
111,1,90,0.4,986,34854,88740,2193.1,187372
111,0,90,0.4,1155,40200,103990,2568.86,219202
111,0,90,0.4,1168,40201,105210,2567.05,219049
111,0,90,0.4,1225,41423,110299,2648.21,225924
111,0,90,0.4,1176,41183,105930,2621.25,223641
111,0,90,0.4,1147,41107,103320,2579.73,220124
111,0,90,0.4,1187,40249,106895,2617.28,223304
111,1,90,0.4,755,26436,67950,1663.11,142717
111,0,90,0.4,1151,39873,103591,2577.28,219915
111,1,90,0.4,990,34222,89100,2285.57,195205
111,1,90,0.4,582,20406,52380,1270.29,109685
