id,ukoñczony poziom,agenci,prawdopodobieñstwo losowego skoku,wspó³czynnik uczenia,wspó³czynnik dyskontowy,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
408,1,400,0.01,0.05,0.2,0.05,0,25,47.5674153,2539,27890,118.24
409,1,400,0.01,0.05,0.2,0.1,0,22,40.86166026,7755,66364,290.518
409,1,400,0.01,0.05,0.2,0.1,0,23,43.26774406,3576,34937,155.804
409,1,400,0.01,0.05,0.2,0.1,0,24,44.5581908,3295,29770,132.935
409,1,400,0.01,0.05,0.2,0.1,0,24,46.87098151,3756,32889,146.974
410,1,400,0.01,0.05,0.2,0.15,0,22,43.96854679,6230,47911,220.741
410,1,400,0.01,0.05,0.2,0.15,0,22,41.19414011,4581,38715,176.153
410,1,400,0.01,0.05,0.2,0.15,0,22,40.78089799,5646,42602,198.238
410,1,400,0.01,0.05,0.2,0.15,0,22,43.53245087,10219,80197,376.237
411,1,400,0.01,0.05,0.3,0.05,0,24,45.46594734,3153,31896,139.428
411,1,400,0.01,0.05,0.3,0.05,0,26,51.96446494,4339,32910,153.868
411,1,400,0.01,0.05,0.3,0.05,0,26,51.08445435,2026,22253,94.492
411,1,400,0.01,0.05,0.3,0.05,0,25,47.53513744,2968,29694,125.422
412,1,400,0.01,0.05,0.3,0.1,0,21,41.9852109,7729,66526,287.279
412,1,400,0.01,0.05,0.3,0.1,0,22,43.45756203,9147,76338,316.96
412,1,400,0.01,0.05,0.3,0.1,0,23,43.70211819,4552,40287,177.956
412,1,400,0.01,0.05,0.3,0.1,0,23,43.80443956,3645,34387,152.332
413,1,400,0.01,0.05,0.3,0.15,0,23,43.95231825,4585,37184,172.097
413,1,400,0.01,0.05,0.3,0.15,0,22,40.90836172,10317,74751,353.067
413,1,400,0.01,0.05,0.3,0.15,0,22,42.46466363,4346,35605,166.605
413,1,400,0.01,0.05,0.3,0.15,0,22,40.87680036,4744,41805,195.067
414,1,400,0.01,0.1,0.1,0.05,0,25,48.11664204,8254,63361,268.5
414,1,400,0.01,0.1,0.1,0.05,0,23,44.82487492,1768,21013,91.1017
414,1,400,0.01,0.1,0.1,0.05,0,21,41.02741095,2456,24134,109.306
414,1,400,0.01,0.1,0.1,0.05,0,24,45.55475592,2287,24188,106.299
415,1,400,0.01,0.1,0.1,0.1,0,23,44.48018003,3754,32860,145.638
415,1,400,0.01,0.1,0.1,0.1,0,24,44.50083859,6537,52630,229.688
415,1,400,0.01,0.1,0.1,0.1,0,24,47.46331312,5641,48496,208.571
415,1,400,0.01,0.1,0.1,0.1,0,22,40.77912905,4745,41132,185.051
416,1,400,0.01,0.1,0.1,0.15,0,22,41.68568278,4471,36071,167.506
416,1,400,0.01,0.1,0.1,0.15,0,22,43.15260292,4522,33810,161.564
416,1,400,0.01,0.1,0.1,0.15,0,22,41.34616328,3957,30425,139.161
416,1,400,0.01,0.1,0.1,0.15,0,22,43.03053114,5241,38856,182.931
417,1,400,0.01,0.1,0.2,0.05,0,25,49.93791813,2421,25501,108.971
417,1,400,0.01,0.1,0.2,0.05,0,23,45.58074854,4385,42053,184.283
417,1,400,0.01,0.1,0.2,0.05,0,22,40.78050618,2395,25300,110.708
417,1,400,0.01,0.1,0.2,0.05,0,23,43.58270548,5396,51197,222.844
418,1,400,0.01,0.1,0.2,0.1,0,22,43.53658958,3641,33442,151.631
418,1,400,0.01,0.1,0.2,0.1,0,22,42.00233555,4000,31430,154.052
418,1,400,0.01,0.1,0.2,0.1,0,24,47.78509494,3519,32254,142.667
418,1,400,0.01,0.1,0.2,0.1,0,21,41.06263566,4724,40370,189.691
419,1,400,0.01,0.1,0.2,0.15,0,22,42.87704507,10142,77915,354.269
419,1,400,0.01,0.1,0.2,0.15,0,21,39.27500532,5272,43475,201.343
419,1,400,0.01,0.1,0.2,0.15,0,21,41.08568613,11768,86001,492.421
419,1,400,0.01,0.1,0.2,0.15,0,23,44.94524373,5880,42663,202.278
420,1,400,0.01,0.1,0.3,0.05,0,24,47.65350582,3967,43946,182.113
420,1,400,0.01,0.1,0.3,0.05,0,23,42.82944086,2733,27342,122.482
420,1,400,0.01,0.1,0.3,0.05,0,23,45.59268768,1963,22758,101.49
420,1,400,0.01,0.1,0.3,0.05,0,25,47.74249341,3391,28732,129.663
421,1,400,0.01,0.1,0.3,0.1,0,24,45.48344581,4837,40246,178.457
421,1,400,0.01,0.1,0.3,0.1,0,23,42.89436067,2712,25751,113.664
421,1,400,0.01,0.1,0.3,0.1,0,21,39.46153604,4884,45535,201.944
421,1,400,0.01,0.1,0.3,0.1,0,21,41.52415012,5999,48792,218.32
422,1,400,0.01,0.1,0.3,0.15,0,22,43.76046022,5246,38041,174.718
422,1,400,0.01,0.1,0.3,0.15,0,23,43.89031061,4303,34485,158.692
422,1,400,0.01,0.1,0.3,0.15,0,21,40.81920411,5187,38542,186.553
422,1,400,0.01,0.1,0.3,0.15,0,22,41.01404387,9856,72512,329.446
423,1,400,0.01,0.15,0.1,0.05,0,23,44.15932437,2494,26516,117.121
423,1,400,0.01,0.15,0.1,0.05,0,23,43.12554918,3672,35062,152.416
423,1,400,0.01,0.15,0.1,0.05,0,23,43.89814759,2922,31676,133.719
423,1,400,0.01,0.15,0.1,0.05,0,21,39.17033043,2343,23855,106.617
424,1,400,0.01,0.15,0.1,0.1,0,21,40.1027675,5583,50772,228.57
424,1,400,0.01,0.15,0.1,0.1,0,23,43.87824087,2243,23093,104.78
424,1,400,0.01,0.15,0.1,0.1,0,24,46.23795805,4255,42497,187.455
424,1,400,0.01,0.15,0.1,0.1,0,23,45.49699717,3549,33622,150.813
425,1,400,0.01,0.15,0.1,0.15,0,22,41.08374532,7278,53820,245.931
425,1,400,0.01,0.15,0.1,0.15,0,21,39.19464559,6200,48069,221.525
425,1,400,0.01,0.15,0.1,0.15,0,22,43.27898555,9260,68866,315.841
425,1,400,0.01,0.15,0.1,0.15,0,22,43.76112953,6292,46582,217.018
426,1,400,0.01,0.15,0.2,0.05,0,25,46.9348893,1946,22958,100.12
426,1,400,0.01,0.15,0.2,0.05,0,23,44.18395904,2673,27538,120.194
426,1,400,0.01,0.15,0.2,0.05,0,23,45.16004779,3193,23727,103.527
426,1,400,0.01,0.15,0.2,0.05,0,24,45.83887363,6576,65047,277.798
427,1,400,0.01,0.15,0.2,0.1,0,24,45.77882183,2934,26430,122.8
427,1,400,0.01,0.15,0.2,0.1,0,22,42.61698323,3368,30686,134.905
427,1,400,0.01,0.15,0.2,0.1,0,22,43.93237163,5772,61593,270.353
427,1,400,0.01,0.15,0.2,0.1,0,23,44.96206179,3109,29549,132.184
428,1,400,0.01,0.15,0.2,0.15,0,25,49.06622944,4132,35283,171.429
428,1,400,0.01,0.15,0.2,0.15,0,21,39.93504156,10197,79039,367.957
428,1,400,0.01,0.15,0.2,0.15,0,21,39.26867797,4965,40099,189.358
428,1,400,0.01,0.15,0.2,0.15,0,22,40.70570582,8499,61964,285.159
429,1,400,0.01,0.15,0.3,0.05,0,23,43.16108461,4341,40693,175.92
429,1,400,0.01,0.15,0.3,0.05,0,23,42.84932978,2790,27638,122.048
429,1,400,0.01,0.15,0.3,0.05,0,25,47.19179872,2637,27460,115.869
429,1,400,0.01,0.15,0.3,0.05,0,23,43.3582053,4486,45931,201.894
430,1,400,0.01,0.15,0.3,0.1,0,23,44.36698964,2732,26277,120.645
430,1,400,0.01,0.15,0.3,0.1,0,24,47.05724205,3790,34369,151.548
430,1,400,0.01,0.15,0.3,0.1,0,24,47.64909391,4149,35003,159.928
430,1,400,0.01,0.15,0.3,0.1,0,24,46.62778979,2822,25350,115.952
431,1,400,0.01,0.15,0.3,0.15,0,21,40.85823715,3872,29801,140.263
431,1,400,0.01,0.15,0.3,0.15,0,24,45.50407808,3567,27993,129.863
431,1,400,0.01,0.15,0.3,0.15,0,24,45.83332027,4383,35751,167.94
431,1,400,0.01,0.15,0.3,0.15,0,22,41.72464667,7955,57914,266.463
432,1,425,0.01,0.05,0.1,0.05,0,22,41.22358094,2776,29824,121.714
432,1,425,0.01,0.05,0.1,0.05,0,23,42.71148944,6883,72537,292.838
432,1,425,0.01,0.05,0.1,0.05,0,23,43.61248402,5042,49783,202.946
432,1,425,0.01,0.05,0.1,0.05,0,23,42.93768127,3447,36681,147.091
433,1,425,0.01,0.05,0.1,0.1,0,24,45.01889789,4446,39292,166.872
433,1,425,0.01,0.05,0.1,0.1,0,23,45.95644331,7408,61324,258.467
433,1,425,0.01,0.05,0.1,0.1,0,22,43.73051001,4425,37673,160.362
433,1,425,0.01,0.05,0.1,0.1,0,22,43.73802757,5484,47513,200.458
434,1,425,0.01,0.05,0.1,0.15,0,26,48.49425364,3989,32955,136.874
434,1,425,0.01,0.05,0.1,0.15,0,22,42.00823023,5244,42281,198.756
434,1,425,0.01,0.05,0.1,0.15,0,22,42.22826898,4118,34882,152.149
434,1,425,0.01,0.05,0.1,0.15,0,21,40.71950289,8009,60870,272.022
435,1,425,0.01,0.05,0.2,0.05,0,23,45.25380101,2166,24589,100.354
435,1,425,0.01,0.05,0.2,0.05,0,23,43.18756752,2820,25523,108.521
435,1,425,0.01,0.05,0.2,0.05,0,24,45.59808668,3177,34289,137.509
435,1,425,0.01,0.05,0.2,0.05,0,25,48.15227789,3697,37943,157.724
436,1,425,0.01,0.05,0.2,0.1,0,22,43.56794957,8137,68951,284.825
436,1,425,0.01,0.05,0.2,0.1,0,23,45.27081924,3013,28132,117.422
436,1,425,0.01,0.05,0.2,0.1,0,21,39.76356567,6771,53236,226.199
436,1,425,0.01,0.05,0.2,0.1,0,22,43.72476534,4251,41547,172.147
437,1,425,0.01,0.05,0.2,0.15,0,22,41.53496847,4094,34653,152.916
437,1,425,0.01,0.05,0.2,0.15,0,21,41.87569315,14608,100021,440.99
437,1,425,0.01,0.05,0.2,0.15,0,21,39.70360893,9500,75726,328.261
437,1,425,0.01,0.05,0.2,0.15,0,21,41.36603517,10645,81179,358.759
438,1,425,0.01,0.05,0.3,0.05,0,26,50.82928213,2444,25988,103.828
438,1,425,0.01,0.05,0.3,0.05,0,23,43.07954384,7650,75522,304.256
438,1,425,0.01,0.05,0.3,0.05,0,22,40.84521612,5615,46703,186.854
438,1,425,0.01,0.05,0.3,0.05,0,23,43.13366305,5084,46531,191.761
439,1,425,0.01,0.05,0.3,0.1,0,23,44.52934772,4030,37094,154.335
439,1,425,0.01,0.05,0.3,0.1,0,21,40.17397696,8654,62953,264.226
439,1,425,0.01,0.05,0.3,0.1,0,22,41.92671183,4122,35915,153.818
439,1,425,0.01,0.05,0.3,0.1,0,25,49.74190904,5114,44368,185.635
440,1,425,0.01,0.05,0.3,0.15,0,23,42.94349868,7311,60044,257.482
440,1,425,0.01,0.05,0.3,0.15,0,22,41.4975807,5509,44164,196.97
440,1,425,0.01,0.05,0.3,0.15,0,23,44.18868611,4844,37485,161.747
440,1,425,0.01,0.05,0.3,0.15,0,21,40.01841366,6619,48593,216.868
441,1,425,0.01,0.1,0.1,0.05,0,23,44.99282932,4924,52881,212.21
441,1,425,0.01,0.1,0.1,0.05,0,22,42.51959063,2204,24453,100.688
441,1,425,0.01,0.1,0.1,0.05,0,24,46.24973453,9355,78901,314.306
441,1,425,0.01,0.1,0.1,0.05,0,22,41.50367502,2428,26506,113.715
442,1,425,0.01,0.1,0.1,0.1,0,22,40.78665359,4500,41437,175.152
442,1,425,0.01,0.1,0.1,0.1,0,23,43.34175966,3345,29895,130.982
442,1,425,0.01,0.1,0.1,0.1,0,24,47.30405497,7624,46858,206.935
442,1,425,0.01,0.1,0.1,0.1,0,22,42.71577994,4166,35755,156.823
443,1,425,0.01,0.1,0.1,0.15,0,21,40.73299827,4971,39166,177.539
443,1,425,0.01,0.1,0.1,0.15,0,22,42.97494186,6326,49197,213.362
443,1,425,0.01,0.1,0.1,0.15,0,23,45.45393362,4871,39712,172.581
443,1,425,0.01,0.1,0.1,0.15,0,22,41.94156396,5366,40819,180.043
444,1,425,0.01,0.1,0.2,0.05,0,23,43.94174655,2600,26939,108.788
444,1,425,0.01,0.1,0.2,0.05,0,25,49.3400824,2319,25275,102.558
444,1,425,0.01,0.1,0.2,0.05,0,26,50.80988737,4500,37968,148.226
444,1,425,0.01,0.1,0.2,0.05,0,24,45.47894206,4317,42099,168.675
445,1,425,0.01,0.1,0.2,0.1,0,21,39.39670496,5445,47075,201.577
445,1,425,0.01,0.1,0.2,0.1,0,22,40.7647926,3924,35884,151.464
445,1,425,0.01,0.1,0.2,0.1,0,22,42.77104293,5211,46665,198.689
445,1,425,0.01,0.1,0.2,0.1,0,24,47.34746116,3171,30465,126.19
446,1,425,0.01,0.1,0.2,0.15,0,22,41.84832492,11496,87885,374.918
446,1,425,0.01,0.1,0.2,0.15,0,22,43.63664703,7072,52793,225.999
446,1,425,0.01,0.1,0.2,0.15,0,23,45.24340941,7949,61276,270.419
446,1,425,0.01,0.1,0.2,0.15,0,22,43.89695593,3568,31455,136.04
447,1,425,0.01,0.1,0.3,0.05,0,24,46.5066443,5354,46022,190.576
447,1,425,0.01,0.1,0.3,0.05,0,24,44.76758123,9675,96993,371.029
447,1,425,0.01,0.1,0.3,0.05,0,23,42.90815294,4170,44592,182.48
447,1,425,0.01,0.1,0.3,0.05,0,24,47.55969229,6323,49604,202.028
448,1,425,0.01,0.1,0.3,0.1,0,25,48.53005872,2871,28316,117.422
448,1,425,0.01,0.1,0.3,0.1,0,21,39.05996548,3244,30426,133.285
448,1,425,0.01,0.1,0.3,0.1,0,23,43.09387487,2918,27945,121.664
448,1,425,0.01,0.1,0.3,0.1,0,24,47.66090587,3865,32194,136.641
449,1,425,0.01,0.1,0.3,0.15,0,24,45.59256843,3490,29838,132.2
449,1,425,0.01,0.1,0.3,0.15,0,22,42.66916086,8847,71088,304.473
449,1,425,0.01,0.1,0.3,0.15,0,23,45.01910296,6240,50415,213.262
449,1,425,0.01,0.1,0.3,0.15,0,24,47.74199927,3841,33722,145.588
450,1,425,0.01,0.15,0.1,0.05,0,25,47.24435454,2411,25993,106.416
450,1,425,0.01,0.15,0.1,0.05,0,23,42.77493573,2789,28898,119.376
450,1,425,0.01,0.15,0.1,0.05,0,22,42.65962475,5545,43579,178.807
450,1,425,0.01,0.15,0.1,0.05,0,23,44.58403153,2951,30605,124.553
451,1,425,0.01,0.15,0.1,0.1,0,23,44.62103829,5239,44494,185.986
451,1,425,0.01,0.15,0.1,0.1,0,23,44.87891759,4102,33697,145.572
451,1,425,0.01,0.15,0.1,0.1,0,22,41.93301514,3249,27823,120.645
451,1,425,0.01,0.15,0.1,0.1,0,22,42.28179004,6293,53951,231.19
452,1,425,0.01,0.15,0.1,0.15,0,21,40.04610749,5656,47234,205.5
452,1,425,0.01,0.15,0.1,0.15,0,21,41.87051514,8172,59357,260.854
452,1,425,0.01,0.15,0.1,0.15,0,23,44.16411933,6996,55534,236.399
452,1,425,0.01,0.15,0.1,0.15,0,21,40.26588817,9753,70058,308.196
453,1,425,0.01,0.15,0.2,0.05,0,25,46.36814092,2287,26490,103.811
453,1,425,0.01,0.15,0.2,0.05,0,25,49.18047453,2711,30789,120.829
453,1,425,0.01,0.15,0.2,0.05,0,23,45.93035788,3610,32491,138.076
453,1,425,0.01,0.15,0.2,0.05,0,24,46.93875029,2746,28588,116.086
454,1,425,0.01,0.15,0.2,0.1,0,24,45.97823286,5566,36658,160.896
454,1,425,0.01,0.15,0.2,0.1,0,21,39.05477033,4212,36660,159.21
454,1,425,0.01,0.15,0.2,0.1,0,22,41.03134861,6048,52422,221.725
454,1,425,0.01,0.15,0.2,0.1,0,22,43.2128401,2712,26252,109.339
455,1,425,0.01,0.15,0.2,0.15,0,22,43.53983897,4970,40510,176.738
455,1,425,0.01,0.15,0.2,0.15,0,22,42.92756044,4068,33450,147.424
455,1,425,0.01,0.15,0.2,0.15,0,22,40.74605345,4661,35104,153.534
455,1,425,0.01,0.15,0.2,0.15,0,21,41.77600931,8050,58888,258.801
456,1,425,0.01,0.15,0.3,0.05,0,23,45.21046012,4384,46041,182.714
456,1,425,0.01,0.15,0.3,0.05,0,24,44.74518049,3192,31141,122.566
456,1,425,0.01,0.15,0.3,0.05,0,24,46.76535057,2183,23259,96.329
456,1,425,0.01,0.15,0.3,0.05,0,26,50.53174773,3259,35701,136.14
457,1,425,0.01,0.15,0.3,0.1,0,22,43.72980931,4448,39005,162.699
457,1,425,0.01,0.15,0.3,0.1,0,23,42.63036462,3011,30407,126.691
457,1,425,0.01,0.15,0.3,0.1,0,22,43.56684704,7771,60380,262.607
457,1,425,0.01,0.15,0.3,0.1,0,24,46.08391179,4593,45541,195.2
458,1,425,0.01,0.15,0.3,0.15,0,23,43.51283732,8379,65925,281.57
458,0,425,0.01,0.15,0.3,0.15,0,1,1.991452868,19395,138430,604.283
458,1,425,0.01,0.15,0.3,0.15,0,22,43.7578441,6048,44547,194.599
458,1,425,0.01,0.15,0.3,0.15,0,22,43.11994404,4731,39098,173.032
459,1,450,0.01,0.05,0.1,0.05,0,22,43.13614109,9160,90624,342.717
459,1,450,0.01,0.05,0.1,0.05,0,23,45.05747722,5047,48476,182.397
459,1,450,0.01,0.05,0.1,0.05,0,24,46.93412421,2867,26328,101.306
459,1,450,0.01,0.05,0.1,0.05,0,23,43.4545387,4737,51852,192.296
460,1,450,0.01,0.05,0.1,0.1,0,22,43.27213165,4945,39444,164.418
460,1,450,0.01,0.05,0.1,0.1,0,22,43.52561218,6041,51409,201.276
460,1,450,0.01,0.05,0.1,0.1,0,21,39.88850429,5785,51787,210.574
460,0,450,0.01,0.05,0.1,0.1,0,1,1.965913679,15658,97885,562.039
461,1,450,0.01,0.05,0.1,0.15,0,23,43.06777153,4493,36064,148.493
461,1,450,0.01,0.05,0.1,0.15,0,22,43.78547039,17845,121655,514.36
461,1,450,0.01,0.05,0.1,0.15,0,23,45.5022623,3160,27630,115.886
461,1,450,0.01,0.05,0.1,0.15,0,25,49.30352445,3735,32910,133.285
462,1,450,0.01,0.05,0.2,0.05,0,23,44.70081683,3720,39726,153.234
462,1,450,0.01,0.05,0.2,0.05,0,22,41.89082252,8030,81540,313.771
462,1,450,0.01,0.05,0.2,0.05,0,23,45.13814476,2357,26358,102.959
462,1,450,0.01,0.05,0.2,0.05,0,22,42.58047932,3430,35256,136.223
463,1,450,0.01,0.05,0.2,0.1,0,23,45.71599119,3962,36326,143.118
463,1,450,0.01,0.05,0.2,0.1,0,24,45.20134649,5667,41524,163.416
463,1,450,0.01,0.05,0.2,0.1,0,21,39.60383187,5692,46875,187.571
463,1,450,0.01,0.05,0.2,0.1,0,21,41.89382902,5669,51145,208.571
464,1,450,0.01,0.05,0.2,0.15,0,22,42.89549246,9293,74201,306.493
464,1,450,0.01,0.05,0.2,0.15,0,22,42.00890259,3614,30263,128.328
464,1,450,0.01,0.05,0.2,0.15,0,21,38.86561128,5644,45789,187.521
464,1,450,0.01,0.05,0.2,0.15,0,22,41.86489222,4237,34760,151.965
465,1,450,0.01,0.05,0.3,0.05,0,25,47.43794704,2399,26825,100.755
465,1,450,0.01,0.05,0.3,0.05,0,23,43.63825211,3293,35060,134.354
465,1,450,0.01,0.05,0.3,0.05,0,24,45.62785381,2449,26910,102.107
465,1,450,0.01,0.05,0.3,0.05,0,25,46.3204394,3076,34489,129.546
466,1,450,0.01,0.05,0.3,0.1,0,23,45.82890922,6378,53490,211.526
466,1,450,0.01,0.05,0.3,0.1,0,21,41.39683878,5828,51034,211.893
466,1,450,0.01,0.05,0.3,0.1,0,21,40.1181722,8287,62662,252.624
466,1,450,0.01,0.05,0.3,0.1,0,22,41.33355694,6440,54853,210.174
467,1,450,0.01,0.05,0.3,0.15,0,23,42.69971279,4640,33292,139.078
467,1,450,0.01,0.05,0.3,0.15,0,22,42.40596558,6966,57328,233.578
467,1,450,0.01,0.05,0.3,0.15,0,21,39.70746907,6860,49057,202.395
467,1,450,0.01,0.05,0.3,0.15,0,22,41.25107273,5782,45574,190.893
468,1,450,0.01,0.1,0.1,0.05,0,25,49.69709472,3137,32532,125.305
468,1,450,0.01,0.1,0.1,0.05,0,23,42.63514515,3874,42026,153.768
468,1,450,0.01,0.1,0.1,0.05,0,22,42.22044035,11768,61293,261.889
468,1,450,0.01,0.1,0.1,0.05,0,23,45.10895599,7290,54546,203.246
469,1,450,0.01,0.1,0.1,0.1,0,22,43.07190719,5585,50609,196.469
469,1,450,0.01,0.1,0.1,0.1,0,23,43.53386202,3430,32931,129.212
469,1,450,0.01,0.1,0.1,0.1,0,22,43.81033479,4152,39219,156.622
469,1,450,0.01,0.1,0.1,0.1,0,22,40.99605021,3391,35090,141.749
470,1,450,0.01,0.1,0.1,0.15,0,21,39.17543809,15928,115698,496.711
470,1,450,0.01,0.1,0.1,0.15,0,21,40.23315616,7955,59562,246.231
470,1,450,0.01,0.1,0.1,0.15,0,24,44.5754812,4634,37762,156.773
470,1,450,0.01,0.1,0.1,0.15,0,23,45.63562978,4561,36608,150.162
471,1,450,0.01,0.1,0.2,0.05,0,22,43.79437108,3556,35732,143.168
471,1,450,0.01,0.1,0.2,0.05,0,24,47.94862461,3559,28486,110.257
471,1,450,0.01,0.1,0.2,0.05,0,23,43.83647858,2541,27859,107.552
471,1,450,0.01,0.1,0.2,0.05,0,22,41.43808239,11700,102103,388.022
472,1,450,0.01,0.1,0.2,0.1,0,22,43.16190388,6502,44708,189.141
472,1,450,0.01,0.1,0.2,0.1,0,23,44.38016495,4038,39253,154.586
472,1,450,0.01,0.1,0.2,0.1,0,23,44.4964736,3996,37382,149.277
472,1,450,0.01,0.1,0.2,0.1,0,22,40.75918555,5505,48197,189.274
473,1,450,0.01,0.1,0.2,0.15,0,24,46.3072883,5162,41195,166.254
473,1,450,0.01,0.1,0.2,0.15,0,21,41.55047515,16213,113449,466.897
473,1,450,0.01,0.1,0.2,0.15,0,25,49.70941438,5101,40828,163.033
473,1,450,0.01,0.1,0.2,0.15,0,21,39.74182645,6762,51848,226.667
474,1,450,0.01,0.1,0.3,0.05,0,23,44.53879393,10877,101445,382.497
474,1,450,0.01,0.1,0.3,0.05,0,23,45.32651111,8179,71631,271.888
474,1,450,0.01,0.1,0.3,0.05,0,26,51.2011499,2854,33345,123.034
474,1,450,0.01,0.1,0.3,0.05,0,23,44.56536318,2778,30482,117.422
475,1,450,0.01,0.1,0.3,0.1,0,22,43.08592008,5449,49174,196.218
475,1,450,0.01,0.1,0.3,0.1,0,24,44.72329192,4917,40715,161.447
475,1,450,0.01,0.1,0.3,0.1,0,24,44.90839369,4181,39113,154.486
475,1,450,0.01,0.1,0.3,0.1,0,22,42.67895743,3215,29203,118.925
476,1,450,0.01,0.1,0.3,0.15,0,22,43.7492721,5574,42935,174.651
476,1,450,0.01,0.1,0.3,0.15,0,23,44.44899489,4836,37992,158.943
476,1,450,0.01,0.1,0.3,0.15,0,23,45.53294654,8193,63352,252.675
476,1,450,0.01,0.1,0.3,0.15,0,23,44.8579442,5570,45416,184.85
477,1,450,0.01,0.15,0.1,0.05,0,22,41.96724607,4040,45183,171.663
477,1,450,0.01,0.15,0.1,0.05,0,23,44.99007805,2275,26020,100.755
477,1,450,0.01,0.15,0.1,0.05,0,24,44.88647916,3631,34794,135.472
477,1,450,0.01,0.15,0.1,0.05,0,23,44.77909216,2288,25028,99.5189
478,1,450,0.01,0.15,0.1,0.1,0,22,41.69553345,3957,37532,159.477
478,1,450,0.01,0.15,0.1,0.1,0,24,45.93202397,5036,44617,172.497
478,1,450,0.01,0.15,0.1,0.1,0,22,41.80515473,9513,80140,319.263
478,1,450,0.01,0.15,0.1,0.1,0,23,45.59785798,2692,24906,103.243
479,1,450,0.01,0.15,0.1,0.15,0,22,41.16104258,6689,53215,221.892
479,1,450,0.01,0.15,0.1,0.15,0,24,45.97985057,5296,39458,164.885
479,1,450,0.01,0.15,0.1,0.15,0,22,40.72733065,9888,53448,241.507
479,1,450,0.01,0.15,0.1,0.15,0,22,43.2422753,10948,80912,335.139
480,1,450,0.01,0.15,0.2,0.05,0,23,44.48161678,3248,37171,138.894
480,1,450,0.01,0.15,0.2,0.05,0,26,49.80541441,8505,65917,241.874
480,1,450,0.01,0.15,0.2,0.05,0,22,42.08073785,2745,26172,104.045
480,1,450,0.01,0.15,0.2,0.05,0,24,47.6959389,5753,65103,244.896
481,1,450,0.01,0.15,0.2,0.1,0,24,45.38767624,3965,34981,139.913
481,1,450,0.01,0.15,0.2,0.1,0,23,43.33250813,2944,28542,114.216
481,1,450,0.01,0.15,0.2,0.1,0,26,48.54480408,3485,33342,129.162
481,1,450,0.01,0.15,0.2,0.1,0,23,43.2593526,4406,38828,151.815
482,1,450,0.01,0.15,0.2,0.15,0,21,39.05580441,6210,49958,205.583
482,1,450,0.01,0.15,0.2,0.15,0,22,41.27778981,5621,42819,179.826
482,1,450,0.01,0.15,0.2,0.15,0,24,45.3904481,4799,38987,159.56
482,1,450,0.01,0.15,0.2,0.15,0,22,42.90976945,9398,73779,304.607
483,1,450,0.01,0.15,0.3,0.05,0,26,50.45669984,3139,32582,121.981
483,1,450,0.01,0.15,0.3,0.05,0,25,48.12622407,3009,29972,114.466
483,1,450,0.01,0.15,0.3,0.05,0,21,41.63211324,10489,102244,379.943
483,1,450,0.01,0.15,0.3,0.05,0,25,47.06500669,3461,36005,132.952
484,1,450,0.01,0.15,0.3,0.1,0,22,43.57667869,3386,31532,132.067
484,1,450,0.01,0.15,0.3,0.1,0,22,41.23192266,5285,48946,188.606
484,1,450,0.01,0.15,0.3,0.1,0,24,45.26348956,3131,30809,121.748
484,1,450,0.01,0.15,0.3,0.1,0,23,43.0326162,4549,40216,161.597
485,1,450,0.01,0.15,0.3,0.15,0,22,41.22007248,7411,58551,238.535
485,1,450,0.01,0.15,0.3,0.15,0,22,42.68903831,6095,49147,203.246
485,1,450,0.01,0.15,0.3,0.15,0,22,43.33483056,5326,42392,173.466
485,1,450,0.01,0.15,0.3,0.15,0,24,47.10435794,3487,29635,124.019
486,1,475,0.01,0.05,0.1,0.05,0,22,42.49508009,7675,70186,252.524
486,0,475,0.01,0.05,0.1,0.05,0,1,1.948323157,22301,140897,504.19
486,1,475,0.01,0.05,0.1,0.05,0,22,42.14807802,13117,101644,372.531
486,0,475,0.01,0.05,0.1,0.05,0,1,1.898495785,17420,140751,505.859
487,1,475,0.01,0.05,0.1,0.1,0,22,40.9159786,6382,59825,223.478
487,1,475,0.01,0.05,0.1,0.1,0,24,45.16106357,11020,89546,341.799
487,1,475,0.01,0.05,0.1,0.1,0,23,43.35356545,6185,51137,189.825
487,1,475,0.01,0.05,0.1,0.1,0,23,43.68692412,5798,55384,200.759
488,1,475,0.01,0.05,0.1,0.15,0,22,42.80000357,7199,54906,218.237
488,1,475,0.01,0.05,0.1,0.15,0,21,39.82990305,11309,82158,320.515
488,1,475,0.01,0.05,0.1,0.15,0,23,45.30253689,5341,44754,170.978
488,1,475,0.01,0.05,0.1,0.15,0,24,46.61246779,6185,44111,167.389
489,1,475,0.01,0.05,0.2,0.05,0,22,43.45508786,19136,110460,443.06
489,1,475,0.01,0.05,0.2,0.05,0,24,47.5077003,5845,30944,106.132
489,1,475,0.01,0.05,0.2,0.05,0,23,44.01499647,5271,73713,276.479
489,1,475,0.01,0.05,0.2,0.05,0,22,43.71134128,4582,46828,167.373
490,1,475,0.01,0.05,0.2,0.1,0,22,42.15770288,2991,28313,107.435
490,1,475,0.01,0.05,0.2,0.1,0,21,41.80939948,8936,76671,303.438
490,1,475,0.01,0.05,0.2,0.1,0,23,42.70708795,3257,31533,119.443
490,1,475,0.01,0.05,0.2,0.1,0,23,45.43878261,3651,36539,137.576
491,1,475,0.01,0.05,0.2,0.15,0,22,41.46392734,8912,72251,278.232
