id,ukoñczony poziom,liczba postaci,epsilon,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
18,1,20,0.3,14,1099,2301.34,8116,21980,2301.34
18,1,20,0.3,9,792,1668.58,5612,15840,1668.58
18,1,20,0.3,12,654,1368.94,4865,13080,1368.94
19,0,20,0.35,61,5224,10555.2,38057,104500,10555.2
19,1,20,0.35,30,2066,4123.93,14610,41320,4123.93
19,1,20,0.35,24,1426,2942.48,10485,28520,2942.48
19,1,20,0.35,69,4100,8246.79,28874,82000,8246.79
19,0,20,0.35,82,5471,10980.1,38877,109440,10980.1
19,1,20,0.35,18,1563,3086.99,10867,31260,3086.99
19,0,20,0.35,76,5712,11192.9,39486,114260,11192.9
19,1,20,0.35,61,4035,8139.79,28452,80700,8139.79
19,1,20,0.35,30,2204,4437.61,15817,44080,4437.61
19,0,20,0.35,101,5648,11208.1,40461,112980,11208.1
19,0,20,0.35,88,5310,10888.7,38930,106220,10888.7
19,0,20,0.35,70,5608,11163.1,39326,112180,11163.1
19,0,20,0.35,90,5446,11025.3,38838,108940,11025.3
19,0,20,0.35,109,5635,11238.1,40076,112720,11238.1
19,0,20,0.35,81,5575,11194.3,39555,111520,11194.3
19,0,20,0.35,56,5632,11233,39552,112652,11233
19,1,20,0.35,56,4687,9388.65,33402,93740,9388.65
19,1,20,0.35,56,4199,8304.32,29672,83980,8304.32
19,0,20,0.35,66,5731,11299.6,40183,114635,11299.6
19,1,20,0.35,36,2337,4585.96,16677,46740,4585.96
19,1,20,0.35,5,424,877.681,3009,8480,877.681
19,1,20,0.35,38,2641,5372.86,19046,52820,5372.86
19,0,20,0.35,95,5601,11226.1,40053,112020,11226.1
19,0,20,0.35,64,5714,11267,39899,114300,11267
20,0,20,0.4,64,5704,11283.8,39582,114100,11283.8
20,0,20,0.4,71,5621,11083.8,39412,112440,11083.8
20,1,20,0.4,66,4978,9859.09,34736,99560,9859.09
20,0,20,0.4,60,5795,11371.5,40004,115910,11371.5
20,0,20,0.4,80,5512,11116.4,39508,110260,11116.4
20,1,20,0.4,30,1914,3825.99,13626,38280,3825.99
20,0,20,0.4,75,5722,11270,40457,114460,11270
20,1,20,0.4,11,600,1227.44,4152,12000,1227.44
20,0,20,0.4,114,5901,11580.7,40356,118040,11580.7
20,0,20,0.4,60,5695,11246,39921,113920,11246
20,0,20,0.4,85,5860,11494.3,40389,117220,11494.3
20,0,20,0.4,108,5690,11278.6,39669,113820,11278.6
20,0,20,0.4,82,5703,11292.4,38586,114080,11292.4
20,0,20,0.4,112,5820,11400.2,40493,116411,11400.2
20,0,20,0.4,59,5736,11361.2,39601,114740,11361.2
20,0,20,0.4,66,5872,11450.3,39891,117460,11450.3
20,1,20,0.4,109,5609,11038.3,38083,112180,11038.3
20,1,20,0.4,107,5647,11247.8,40395,112940,11247.8
20,0,20,0.4,114,5747,11347.5,39780,114960,11347.5
20,1,20,0.4,21,1760,3526.59,12606,35200,3526.59
20,0,20,0.4,74,5732,11353.2,40096,114660,11353.2
20,1,20,0.4,43,3516,6800.02,22829,70320,6800.02
20,1,20,0.4,51,3375,6703.33,23026,67500,6703.33
20,0,20,0.4,94,5604,11211.4,38946,112100,11211.4
21,1,20,0.45,72,4572,8978.41,31309,91440,8978.41
21,0,20,0.45,72,5862,11468.8,39999,117260,11468.8
21,1,20,0.45,3,159,354.119,1005,3180,354.119
21,0,20,0.45,80,6035,11748.9,39554,120720,11748.9
21,1,20,0.45,29,1494,2869.71,10054,29880,2869.71
21,0,20,0.45,78,5994,11595.5,40558,119900,11595.5
21,0,20,0.45,70,5938,11538.5,39412,118780,11538.5
21,0,20,0.45,112,6030,11689.6,40331,120620,11689.6
21,0,20,0.45,82,5868,11493.8,39924,117380,11493.8
21,1,20,0.45,23,2268,4422.14,15269,45360,4422.14
21,0,20,0.45,88,5945,11589.1,39989,118920,11589.1
21,0,20,0.45,117,6008,11608.4,40851,120180,11608.4
21,1,20,0.45,7,452,898.351,2774,9040,898.351
21,0,20,0.45,99,5990,11629,40032,119820,11629
21,0,20,0.45,65,5811,11424.2,39817,116236,11424.2
21,0,20,0.45,71,5946,11557,40701,118940,11557
21,0,20,0.45,95,5910,11566.4,39576,118220,11566.4
21,0,20,0.45,91,6019,11652.2,39809,120400,11652.2
21,0,20,0.45,80,5830,11474.1,39073,116620,11474.1
21,0,20,0.45,117,6096,11766.8,39349,121935,11766.8
21,1,20,0.45,45,2758,5343.11,18570,55160,5343.11
21,0,20,0.45,107,5905,11556.5,39800,118107,11556.5
21,0,20,0.45,100,6047,11631,40753,120958,11631
21,0,20,0.45,94,6050,11667.2,40168,121020,11667.2
22,0,20,0.5,79,6184,11835.1,38908,123700,11835.1
22,0,20,0.5,91,6094,11768.9,39164,121900,11768.9
22,0,20,0.5,81,6002,11662.6,39572,120060,11662.6
22,1,20,0.5,7,429,845.471,2660,8580,845.471
22,1,20,0.5,43,2322,4462.03,14920,46440,4462.03
22,0,20,0.5,76,5918,11539,39665,118380,11539
22,1,20,0.5,1,84,172.531,456,1680,172.531
22,0,20,0.5,94,6127,11829.9,39867,122557,11829.9
22,0,20,0.5,114,6042,11705.3,39256,120860,11705.3
22,0,20,0.5,67,6014,11577.6,39120,120300,11577.6
22,0,20,0.5,104,5915,11591.4,39235,118320,11591.4
22,0,20,0.5,100,6120,11756.7,39788,122402,11756.7
22,0,20,0.5,117,6021,11634.8,39384,120440,11634.8
22,0,20,0.5,121,6192,11886.7,39827,123860,11886.7
22,0,20,0.5,94,6153,11785.4,39576,123080,11785.4
22,0,20,0.5,76,6108,11758.9,39371,122163,11758.9
22,0,20,0.5,84,5822,11419.3,39186,116455,11419.3
22,0,20,0.5,62,6130,11783.8,39701,122620,11783.8
22,1,20,0.5,32,2093,4118.86,14141,41860,4118.86
22,0,20,0.5,81,6110,11752.9,39559,122220,11752.9
22,0,20,0.5,99,6065,11730.2,39308,121300,11730.2
22,0,20,0.5,104,6081,11730.7,39413,121640,11730.7
22,1,20,0.5,26,2097,4021.49,12986,41940,4021.49
22,1,20,0.5,79,4874,9449.04,32682,97480,9449.04
23,0,20,0.55,90,6291,11999.1,38444,125820,11999.1
23,0,20,0.55,64,6112,11725.8,38760,122260,11725.8
23,0,20,0.55,72,6232,11952.4,38427,124646,11952.4
23,0,20,0.55,94,6116,11754.3,39598,122340,11754.3
23,0,20,0.55,109,6147,11826.1,38952,122960,11826.1
23,0,20,0.55,117,6221,11841.3,39598,124440,11841.3
23,0,20,0.55,97,6086,11710.9,38639,121736,11710.9
23,0,20,0.55,79,6245,11974,38908,124920,11974
23,0,20,0.55,103,6245,11937.7,39366,124920,11937.7
23,0,20,0.55,72,5816,11241.6,37763,116337,11241.6
23,0,20,0.55,77,6153,11826.4,38766,123080,11826.4
23,0,20,0.55,80,6147,11816.8,39919,122943,11816.8
23,0,20,0.55,110,6247,11947.5,38828,124952,11947.5
23,1,20,0.55,50,3603,6960.67,23401,72060,6960.67
23,1,20,0.55,64,4104,7879.57,26648,82080,7879.57
23,0,20,0.55,111,6162,11810.3,38961,123246,11810.3
23,0,20,0.55,106,6147,11824.3,39185,122940,11824.3
23,1,20,0.55,7,400,790.701,2729,8000,790.701
23,0,20,0.55,66,6277,11962,39422,125546,11962
23,1,20,0.55,41,3195,6078.63,20069,63900,6078.63
23,0,20,0.55,100,6131,11770.1,39330,122621,11770.1
23,0,20,0.55,95,6242,11881,39004,124860,11881
23,0,20,0.55,103,6071,11704.2,38847,121430,11704.2
23,0,20,0.55,123,6232,11906.4,38791,124660,11906.4
24,0,20,0.6,123,6341,12045.6,39119,126840,12045.6
24,0,20,0.6,118,6367,12129.8,38582,127350,12129.8
24,0,20,0.6,117,6353,12081.7,38809,127080,12081.7
24,0,20,0.6,96,6328,12073.8,38966,126580,12073.8
24,0,20,0.6,124,6220,11857.1,39035,124409,11857.1
24,0,20,0.6,66,6456,12206.5,39294,129127,12206.5
24,0,20,0.6,63,6134,11777,38349,122684,11777
24,0,20,0.6,116,6197,11867,38915,123960,11867
24,0,20,0.6,111,6187,11823,39561,123745,11823
24,0,20,0.6,81,6186,11811.8,38111,123740,11811.8
24,0,20,0.6,63,6312,11984.2,39182,126254,11984.2
24,0,20,0.6,80,6410,12126.8,38912,128220,12126.8
24,0,20,0.6,87,6377,12142.9,39204,127546,12142.9
24,0,20,0.6,78,6292,12024.5,38841,125860,12024.5
24,0,20,0.6,118,6135,11819.2,38752,122720,11819.2
24,0,20,0.6,95,6324,12024.2,38939,126500,12024.2
24,0,20,0.6,91,6286,11963.8,39572,125739,11963.8
24,0,20,0.6,78,6211,11902.9,38947,124240,11902.9
24,0,20,0.6,122,6294,11943.6,39556,125900,11943.6
24,0,20,0.6,75,6385,12090.8,39737,127720,12090.8
24,0,20,0.6,115,6394,12128.6,39567,127900,12128.6
24,0,20,0.6,68,6339,12035.9,39119,126800,12035.9
24,0,20,0.6,86,6311,12003.4,39101,126240,12003.4
24,0,20,0.6,96,6402,12147.7,38716,128060,12147.7
25,0,20,0.65,121,6312,12064.9,39244,126260,12064.9
25,0,20,0.65,115,6390,12129.7,38297,127800,12129.7
25,0,20,0.65,102,6359,12122.1,38480,127200,12122.1
25,0,20,0.65,66,6470,12227,38476,129420,12227
25,0,20,0.65,94,6499,12298.4,37624,130000,12298.4
25,0,20,0.65,96,6320,12008.1,38012,126420,12008.1
25,0,20,0.65,108,6409,12175.9,38721,128195,12175.9
25,0,20,0.65,87,6574,12335.1,37955,131500,12335.1
25,0,20,0.65,128,6421,12198.4,38021,128440,12198.4
25,0,20,0.65,81,6371,12136.5,38917,127440,12136.5
25,0,20,0.65,68,6373,12104.9,38065,127480,12104.9
25,0,20,0.65,124,6274,11994.5,38490,125500,11994.5
25,0,20,0.65,111,6330,11996.9,39158,126601,11996.9
25,0,20,0.65,102,6474,12234,37956,129500,12234
25,0,20,0.65,92,6326,12029.6,37292,126540,12029.6
25,0,20,0.65,117,6355,12009.2,38690,127120,12009.2
25,0,20,0.65,122,6498,12296.6,38341,129980,12296.6
25,0,20,0.65,106,6410,12128.5,38305,128220,12128.5
25,0,20,0.65,82,6498,12268.1,37571,129960,12268.1
25,0,20,0.65,108,6282,11962.5,37256,125652,11962.5
25,0,20,0.65,67,6362,12100.6,38892,127259,12100.6
25,0,20,0.65,79,6553,12324.8,37238,131080,12324.8
25,0,20,0.65,116,6421,12138.5,38527,128440,12138.5
25,0,20,0.65,86,6488,12217.4,38623,129772,12217.4
26,1,30,0.05,16,959,2398.63,11231,28770,2398.63
26,1,30,0.05,4,395,965.681,4486,11850,965.681
26,1,30,0.05,6,528,1250.5,5692,15840,1250.5
26,1,30,0.05,10,577,1217.04,5286,17310,1217.04
26,1,30,0.05,13,1260,2862.22,13352,37800,2862.22
26,1,30,0.05,1,95,182.013,957,2850,182.013
26,1,30,0.05,1,105,207.72,1133,3150,207.72
26,1,30,0.05,9,692,1902.77,8988,20760,1902.77
26,1,30,0.05,9,832,1777.3,8142,24960,1777.3
26,1,30,0.05,6,525,1198.89,5903,15750,1198.89
26,1,30,0.05,3,363,866.376,4065,10890,866.376
26,1,30,0.05,1,135,273.124,1250,4050,273.124
26,1,30,0.05,10,856,1723.71,7699,25680,1723.71
26,1,30,0.05,15,790,2229.04,10790,23700,2229.04
26,1,30,0.05,4,256,574.649,2600,7680,574.649
26,1,30,0.05,4,264,528.843,2556,7920,528.843
26,1,30,0.05,14,1231,2899.21,13732,36930,2899.21
26,1,30,0.05,20,1202,2908.24,13649,36060,2908.24
26,1,30,0.05,2,168,390.426,1913,5040,390.426
26,1,30,0.05,14,1062,2552.82,11798,31860,2552.82
26,1,30,0.05,17,943,2055.62,9865,28290,2055.62
26,1,30,0.05,22,2226,6286.65,30233,66780,6286.65
26,1,30,0.05,7,468,1187.39,5705,14040,1187.39
26,1,30,0.05,3,259,571.722,2492,7770,571.722
27,1,30,0.1,29,2337,5779.95,28888,70110,5779.95
27,1,30,0.1,15,846,2208.62,10737,25380,2208.62
27,1,30,0.1,38,2241,5272.26,25949,67230,5272.26
27,1,30,0.1,28,1451,3356.78,16706,43530,3356.78
27,1,30,0.1,9,516,1203.46,5591,15480,1203.46
27,1,30,0.1,1,98,199.19,1034,2940,199.19
27,1,30,0.1,14,802,1999.7,9763,24060,1999.7
27,1,30,0.1,16,1077,2568.78,12827,32310,2568.78
27,1,30,0.1,3,291,719.158,3619,8730,719.158
27,1,30,0.1,13,771,1672.82,7765,23130,1672.82
27,1,30,0.1,4,329,735.497,3550,9870,735.497
27,1,30,0.1,19,962,2235.6,11412,28860,2235.6
27,1,30,0.1,13,906,2366.78,11489,27180,2366.78
27,1,30,0.1,35,2604,6274.19,31074,78120,6274.19
27,1,30,0.1,4,388,901.997,4223,11640,901.997
27,1,30,0.1,3,205,444.028,1953,6150,444.028
27,1,30,0.1,6,664,1531.64,7996,19920,1531.64
27,1,30,0.1,25,1936,4480.3,22649,58080,4480.3
27,1,30,0.1,4,292,727.051,3420,8760,727.051
27,1,30,0.1,17,988,2331.07,11155,29640,2331.07
27,1,30,0.1,2,149,282.705,1612,4470,282.705
27,1,30,0.1,11,807,1952.48,9828,24210,1952.48
27,1,30,0.1,2,208,570.184,2707,6240,570.184
27,1,30,0.1,30,2555,5964.28,29514,76650,5964.28
28,1,30,0.15,32,1805,4044.09,20550,54150,4044.09
28,1,30,0.15,31,1672,3889.89,20004,50160,3889.89
28,1,30,0.15,4,260,537.288,2798,7800,537.288
28,1,30,0.15,9,516,1178.92,5718,15480,1178.92
28,1,30,0.15,1,59,126.975,672,1770,126.975
28,1,30,0.15,7,438,993.542,5109,13140,993.542
28,1,30,0.15,13,762,1733.98,9078,22860,1733.98
28,1,30,0.15,2,141,281.487,1441,4230,281.487
28,1,30,0.15,12,685,1489.15,7907,20550,1489.15
28,1,30,0.15,20,1098,2540.69,12910,32940,2540.69
28,1,30,0.15,15,1463,3470.54,17139,43890,3470.54
28,1,30,0.15,13,687,1602.77,8472,20610,1602.77
28,1,30,0.15,4,292,637.864,3160,8760,637.864
28,1,30,0.15,5,431,983.692,5217,12930,983.692
28,1,30,0.15,11,651,1434.86,6965,19530,1434.86
28,1,30,0.15,25,1749,4010.11,20692,52470,4010.11
28,1,30,0.15,4,232,517.922,2678,6960,517.922
28,1,30,0.15,12,943,2182.39,10932,28290,2182.39
28,1,30,0.15,2,265,607.093,2785,7950,607.093
28,1,30,0.15,12,1061,2491.48,12933,31830,2491.48
28,1,30,0.15,7,620,1531.99,7588,18600,1531.99
28,1,30,0.15,6,391,800.083,4273,11730,800.083
28,1,30,0.15,1,120,255.579,1219,3600,255.579
28,1,30,0.15,15,882,1948.81,10052,26460,1948.81
29,1,30,0.2,17,1597,3582.6,18739,47910,3582.6
29,1,30,0.2,6,565,1303.65,6724,16950,1303.65
29,1,30,0.2,4,372,757.873,3791,11160,757.873
29,1,30,0.2,12,776,1666.07,8831,23280,1666.07
29,1,30,0.2,8,567,1253.36,6682,17010,1253.36
29,1,30,0.2,10,693,1567.82,8092,20790,1567.82
29,1,30,0.2,17,883,1949.45,10343,26490,1949.45
29,1,30,0.2,28,1625,3711.1,19360,48750,3711.1
29,1,30,0.2,11,857,1986.86,10565,25710,1986.86
29,1,30,0.2,25,1561,3355.64,18276,46830,3355.64
29,1,30,0.2,50,2772,6342.13,32901,83160,6342.13
29,1,30,0.2,5,436,959.593,4833,13080,959.593
29,1,30,0.2,6,369,794.013,4281,11070,794.013
29,1,30,0.2,7,517,1145.56,5961,15510,1145.56
29,1,30,0.2,5,431,943.89,4998,12930,943.89
29,1,30,0.2,24,1567,3504.62,18870,47010,3504.62
29,1,30,0.2,20,1146,2656.83,13659,34380,2656.83
29,1,30,0.2,23,1383,3133.01,16635,41490,3133.01
29,1,30,0.2,58,2958,6775.15,35461,88740,6775.15
29,1,30,0.2,16,1219,2765.22,14487,36570,2765.22
29,1,30,0.2,7,398,891.679,4539,11940,891.679
29,1,30,0.2,8,577,1266.44,6754,17310,1266.44
29,1,30,0.2,3,252,498.547,2895,7560,498.547
29,1,30,0.2,2,154,307.829,1383,4620,307.829
30,1,30,0.25,44,2223,4897.66,26463,66690,4897.66
30,1,30,0.25,48,2524,5587.67,29967,75720,5587.67
30,1,30,0.25,13,1072,2295.23,12335,32160,2295.23
30,1,30,0.25,6,552,1243.06,6565,16560,1243.06
30,1,30,0.25,24,1279,2766.42,15375,38370,2766.42
30,1,30,0.25,0,88,188.039,973,2640,188.039
30,1,30,0.25,14,1022,2190.31,11743,30660,2190.31
30,1,30,0.25,17,1437,3039.79,16527,43110,3039.79
30,1,30,0.25,50,3068,6711.13,35296,92040,6711.13
30,0,30,0.25,37,3307,7301.83,39520,99240,7301.83
30,1,30,0.25,5,505,1117.38,5745,15150,1117.38
30,1,30,0.25,14,867,1815.93,9709,26010,1815.93
30,1,30,0.25,9,711,1541.76,8143,21330,1541.76
30,1,30,0.25,45,2354,5057.02,26874,70620,5057.02
30,1,30,0.25,2,179,385.986,2090,5370,385.986
30,1,30,0.25,2,162,354.736,1477,4860,354.736
30,1,30,0.25,8,440,929.574,4615,13200,929.574
30,1,30,0.25,15,1370,3019.28,16302,41100,3019.28
30,0,30,0.25,34,3399,7316.06,38666,102000,7316.06
30,1,30,0.25,5,387,840.237,4301,11610,840.237
30,1,30,0.25,22,1474,3270.37,17378,44220,3270.37
30,1,30,0.25,2,253,579.917,3050,7590,579.917
30,1,30,0.25,36,2627,5695.9,29064,78810,5695.9
30,1,30,0.25,9,801,1714.9,9088,24030,1714.9
31,1,30,0.3,68,3433,7268.11,40192,102990,7268.11
31,0,30,0.3,58,3481,7422.74,39963,104460,7422.74
31,1,30,0.3,29,2497,5390.26,28308,74910,5390.26
31,1,30,0.3,29,1698,3612.45,19151,50940,3612.45
31,1,30,0.3,25,2204,4624.71,24824,66120,4624.71
31,1,30,0.3,29,1473,3184.66,17224,44190,3184.66
31,1,30,0.3,52,2858,5922.06,32232,85740,5922.06
31,1,30,0.3,7,561,1215.45,6416,16830,1215.45
31,1,30,0.3,39,2225,4748.23,25738,66750,4748.23
31,1,30,0.3,36,2525,5353.85,29117,75750,5353.85
31,1,30,0.3,20,1331,2905.55,15419,39930,2905.55
31,0,30,0.3,62,3357,7349.98,39197,100740,7349.98
31,1,30,0.3,5,288,621.191,3305,8640,621.191
31,1,30,0.3,16,985,2090.75,11504,29550,2090.75
31,1,30,0.3,19,1787,3842.38,20672,53610,3842.38
31,1,30,0.3,38,2475,5241.36,27983,74250,5241.36
31,0,30,0.3,59,3583,7510.43,41354,107520,7510.43
31,1,30,0.3,1,159,323.019,1745,4770,323.019
31,0,30,0.3,43,3529,7483.37,39427,105900,7483.37
31,1,30,0.3,48,2482,5336.29,28091,74460,5336.29
31,1,30,0.3,11,903,1944.82,10529,27090,1944.82
31,1,30,0.3,9,710,1544.65,8482,21300,1544.65
31,1,30,0.3,12,617,1305.2,6482,18510,1305.2
31,1,30,0.3,10,972,2040.37,11161,29160,2040.37
32,1,30,0.35,42,2914,6220.79,33000,87420,6220.79
32,1,30,0.35,26,1843,3809.43,20802,55290,3809.43
32,1,30,0.35,5,295,645.022,3447,8850,645.022
32,1,30,0.35,19,1320,2798.86,14481,39600,2798.86
32,0,30,0.35,50,3428,7372.52,39192,102854,7372.52
32,0,30,0.35,71,3627,7438.69,40792,108840,7438.69
32,0,30,0.35,42,3609,7599.73,40303,108300,7599.73
32,1,30,0.35,2,159,378.157,1814,4770,378.157
32,1,30,0.35,3,183,374.05,2104,5490,374.05
32,1,30,0.35,24,1777,3759.82,20441,53310,3759.82
32,1,30,0.35,6,587,1257.04,6657,17610,1257.04
32,0,30,0.35,43,3534,7496.29,39402,106050,7496.29
32,1,30,0.35,8,708,1505.54,8218,21240,1505.54
32,0,30,0.35,55,3630,7605.59,39851,108925,7605.59
32,1,30,0.35,53,2897,6191.07,31815,86910,6191.07
32,0,30,0.35,55,3579,7520.89,39922,107400,7520.89
32,1,30,0.35,21,1277,2688.64,14573,38310,2688.64
32,1,30,0.35,6,570,1167.23,6207,17100,1167.23
32,1,30,0.35,29,1796,3750.87,20252,53880,3750.87
32,1,30,0.35,18,1761,3753.99,19956,52830,3753.99
32,0,30,0.35,48,3620,7590.13,40389,108630,7590.13
32,1,30,0.35,39,2189,4596.12,25365,65670,4596.12
32,1,30,0.35,15,988,2040.36,10966,29640,2040.36
32,1,30,0.35,18,979,2032.78,10772,29370,2032.78
33,1,30,0.4,9,849,1739.02,9431,25470,1739.02
33,0,30,0.4,54,3686,7636.42,40152,110610,7636.42
33,1,30,0.4,7,407,826.624,4022,12210,826.624
33,1,30,0.4,23,1482,3007.65,16044,44460,3007.65
33,0,30,0.4,61,3696,7650.51,41360,110910,7650.51
33,0,30,0.4,73,3857,7850.79,41509,115713,7850.79
33,1,30,0.4,19,1249,2533.5,13851,37470,2533.5
33,1,30,0.4,23,2280,4666.42,23758,68400,4666.42
33,1,30,0.4,39,2110,4339.51,23493,63300,4339.51
33,1,30,0.4,19,1889,3884.83,20671,56670,3884.83
33,0,30,0.4,49,3702,7636.65,40630,111090,7636.65
33,1,30,0.4,58,3151,6486.89,33692,94530,6486.89
33,1,30,0.4,34,2080,4318.26,22751,62400,4318.26
33,0,30,0.4,72,3615,7558.87,39517,108480,7558.87
33,0,30,0.4,69,3634,7564.37,40989,109050,7564.37
33,0,30,0.4,54,3797,7738.98,42051,113940,7738.98
33,0,30,0.4,37,3663,7639.11,40934,109895,7639.11
33,1,30,0.4,36,1913,3881.24,20625,57390,3881.24
33,1,30,0.4,37,2600,5327.52,28636,78000,5327.52
33,1,30,0.4,22,1237,2534.39,13299,37110,2534.39
33,1,30,0.4,2,177,360.562,1674,5310,360.562
33,1,30,0.4,5,331,727.235,3759,9930,727.235
33,0,30,0.4,42,3811,7745.57,41722,114360,7745.57
33,0,30,0.4,45,3808,7771.02,41089,114270,7771.02
34,0,30,0.45,66,3766,7748.84,39947,112984,7748.84
34,1,30,0.45,18,1767,3573.05,18701,53010,3573.05
34,0,30,0.45,49,3865,7825.31,41510,115980,7825.31
34,0,30,0.45,75,3968,7941.02,41822,119070,7941.02
34,0,30,0.45,65,3746,7707.99,41292,112410,7707.99
34,0,30,0.45,67,3851,7829.94,40196,115560,7829.94
34,1,30,0.45,18,1410,2961.8,15857,42300,2961.8
34,0,30,0.45,42,3714,7655.96,40532,111450,7655.96
34,1,30,0.45,18,1146,2379.62,12125,34380,2379.62
34,1,30,0.45,22,1306,2699.6,14160,39180,2699.6
34,0,30,0.45,62,3704,7644.6,40778,111139,7644.6
34,1,30,0.45,26,1355,2737.95,14215,40650,2737.95
34,0,30,0.45,42,3754,7531.17,40427,112650,7531.17
34,0,30,0.45,42,3690,7550.75,40352,110719,7550.75
34,0,30,0.45,60,3743,7595.75,40569,112320,7595.75
34,1,30,0.45,48,3107,6304.54,33665,93210,6304.54
34,0,30,0.45,68,3867,7727.26,40684,116040,7727.26
34,0,30,0.45,73,3777,7650.05,40996,113340,7650.05
34,1,30,0.45,24,1748,3587.11,19535,52440,3587.11
34,0,30,0.45,51,3830,7745.09,40520,114917,7745.09
34,1,30,0.45,35,2139,4472.71,23415,64170,4472.71
34,0,30,0.45,40,3789,7603.85,40305,113700,7603.85
34,1,30,0.45,43,2254,4594.22,25043,67620,4594.22
34,1,30,0.45,30,2794,5666.23,30363,83820,5666.23
35,0,30,0.5,56,3823,7678.11,40072,114720,7678.11
35,1,30,0.5,13,875,1764.22,8874,26250,1764.22
35,1,30,0.5,13,895,1785.24,9077,26850,1785.24
35,1,30,0.5,37,2673,5402.3,28593,80190,5402.3
35,0,30,0.5,62,3793,7645.93,40335,113820,7645.93
35,0,30,0.5,50,3829,7724.52,40314,114900,7724.52
35,0,30,0.5,59,3905,7814.75,40484,117180,7814.75
35,0,30,0.5,39,3665,7638.39,39878,109980,7638.39
35,0,30,0.5,51,3769,7650.05,40192,113100,7650.05
35,0,30,0.5,67,3759,7668.51,40274,112800,7668.51
35,0,30,0.5,43,3929,7883.48,40837,117900,7883.48
35,0,30,0.5,53,3871,7793.47,40666,116160,7793.47
35,0,30,0.5,45,3737,7661.6,40258,112140,7661.6
35,0,30,0.5,49,3665,7523.25,39417,109980,7523.25
35,1,30,0.5,58,3687,7510.45,38417,110610,7510.45
35,0,30,0.5,60,3803,7635.92,39551,114120,7635.92
35,0,30,0.5,55,3824,7682.97,39535,114736,7682.97
35,0,30,0.5,39,3512,7118.5,37343,105390,7118.5
35,0,30,0.5,75,3844,7715.23,39994,115350,7715.23
35,0,30,0.5,47,3760,7658.45,39961,112830,7658.45
35,0,30,0.5,49,3811,7718.45,39803,114360,7718.45
35,0,30,0.5,55,3797,7685.06,40978,113940,7685.06
35,0,30,0.5,40,3923,7854.68,40895,117720,7854.68
35,0,30,0.5,54,3725,7605.14,40034,111767,7605.14
36,0,30,0.55,77,4003,7955.88,39870,120120,7955.88
36,0,30,0.55,52,3913,7782.36,40684,117420,7782.36
36,1,30,0.55,34,2585,5122.88,25693,77550,5122.88
36,0,30,0.55,53,3883,7785.93,40331,116520,7785.93
36,0,30,0.55,51,3937,7860.39,39953,118131,7860.39
36,0,30,0.55,42,3890,7795.61,39882,116730,7795.61
36,0,30,0.55,68,3899,7777.83,39746,117000,7777.83
36,0,30,0.55,59,3987,7930.48,40566,119640,7930.48
36,1,30,0.55,9,553,1143.79,5880,16590,1143.79
36,1,30,0.55,33,2861,5782.07,30223,85830,5782.07
36,1,30,0.55,10,676,1330.41,6751,20280,1330.41
36,1,30,0.55,50,2885,5775.08,30933,86550,5775.08
36,0,30,0.55,46,4005,7980.8,40846,120180,7980.8
36,0,30,0.55,61,3987,7970.01,41061,119640,7970.01
36,0,30,0.55,55,4001,7995.76,41451,120030,7995.76
36,1,30,0.55,30,2993,5961.72,31277,89790,5961.72
36,0,30,0.55,47,3974,7929.59,41565,119233,7929.59
36,0,30,0.55,70,3993,7975.42,41411,119820,7975.42
36,0,30,0.55,44,4037,8026.69,41306,121140,8026.69
36,1,30,0.55,0,61,122.015,613,1830,122.015
36,0,30,0.55,63,3993,7922.9,40979,119820,7922.9
36,0,30,0.55,45,3988,7940.53,40137,119641,7940.53
36,1,30,0.55,44,3314,6614.03,34296,99420,6614.03
36,0,30,0.55,45,3912,7895.54,40592,117390,7895.54
37,0,30,0.6,62,4027,7983.06,41517,120840,7983.06
37,0,30,0.6,47,3860,7636.88,39394,115830,7636.88
37,1,30,0.6,23,1951,3910.8,19938,58530,3910.8
37,0,30,0.6,59,3962,7908.87,41043,118890,7908.87
37,0,30,0.6,42,4008,7974.01,40694,120270,7974.01
37,0,30,0.6,60,4019,7996.86,41130,120597,7996.86
37,0,30,0.6,42,4081,8039.77,41254,122460,8039.77
37,0,30,0.6,48,4044,8036.25,41267,121338,8036.25
37,0,30,0.6,50,4042,8009.09,40727,121290,8009.09
37,0,30,0.6,58,3963,7937.69,40864,118920,7937.69
37,0,30,0.6,51,4036,7984.44,41134,121100,7984.44
37,0,30,0.6,70,3961,7928.44,40360,118860,7928.44
37,0,30,0.6,43,4081,8065.45,41002,122434,8065.45
37,0,30,0.6,61,3868,7814.97,40763,116070,7814.97
37,0,30,0.6,42,3771,7738.05,39326,113160,7738.05
37,0,30,0.6,79,3987,7988.29,40457,119640,7988.29
37,0,30,0.6,65,3945,7892.75,40546,118380,7892.75
37,0,30,0.6,72,3991,7948.63,41056,119760,7948.63
37,0,30,0.6,70,3911,7867.65,40034,117355,7867.65
37,0,30,0.6,75,4085,8071.53,40612,122580,8071.53
37,0,30,0.6,53,4011,7970.13,41848,120360,7970.13
37,0,30,0.6,65,3991,7952.06,40420,119760,7952.06
37,1,30,0.6,6,612,1219.68,6117,18360,1219.68
37,0,30,0.6,69,4040,8014.42,40502,121230,8014.42
